"student_id","cstate_1","cstate_2","cstate_3","cstate_4","cstate_5","cstate_6","cstate_7","cstate_8","cstate_9","cstate_10","cstate_11","cstate_12","cstate_13","cstate_14","cstate_15","cstate_16","cstate_17","cstate_18","cstate_19","cstate_20","cstate_21","cstate_22","cstate_23","cstate_24","cstate_25","cstate_26","cstate_27","cstate_28"
"STU004647","Work_Only","Work_Only","Work_Only","Work_Only","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_Work","4YR_NoWork","CTC_NoWork","Neither","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither"
"STU004648","CTC_Work","CTC_Work","CTC_Work","CTC_Work","CTC_NoWork","CTC_Work","CTC_Work","CTC_Work","Work_Only","4YR_Work","4YR_Work","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only"
"STU004649","CTC_Work","CTC_NoWork","CTC_NoWork","Neither","CTC_Work","CTC_NoWork","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Work_Only","Neither","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Neither","Neither","Neither","Work_Only","Work_Only"
"STU004650","Neither","Neither","Neither","Neither","4YR_NoWork","4YR_Work","4YR_Work","4YR_Work","Work_Only","Neither","Neither","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","Neither","Work_Only","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Work_Only","Work_Only","Neither","Work_Only"
"STU004651","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_NoWork","4YR_NoWork","Neither","4YR_NoWork","4YR_Work","4YR_Work","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither"
"STU004652","4YR_Work","4YR_NoWork","4YR_Work","4YR_NoWork","4YR_NoWork","Work_Only","Neither","4YR_NoWork","4YR_NoWork","4YR_NoWork","Neither","4YR_NoWork","4YR_NoWork","4YR_Work","4YR_Work","4YR_NoWork","4YR_NoWork","4YR_Work","4YR_Work","4YR_NoWork","4YR_NoWork","4YR_Work","4YR_Work","4YR_NoWork","Neither","Work_Only","Work_Only","Work_Only"
"STU004653","Neither","Work_Only","Neither","Neither","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_Work","4YR_Work","Work_Only","Work_Only","Work_Only","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Neither","Neither","Work_Only"
"STU004654","CTC_NoWork","CTC_NoWork","CTC_NoWork","4YR_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_Work","Work_Only","Neither","Neither","Neither","Neither","Neither","Work_Only","Neither","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only"
"STU004655","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_NoWork","4YR_Work","4YR_Work","Work_Only","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Neither","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Neither","Neither"
"STU004656","Work_Only","CTC_NoWork","4YR_NoWork","CTC_Work","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_Work","CTC_Work","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Neither","Neither","Neither","Neither"
"STU004657","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only"
"STU004658","CTC_Work","CTC_Work","CTC_NoWork","Work_Only","CTC_NoWork","CTC_Work","CTC_Work","4YR_Work","CTC_Work","4YR_Work","4YR_NoWork","4YR_Work","4YR_Work","4YR_Work","4YR_NoWork","4YR_NoWork","Work_Only","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither"
"STU004659","4YR_NoWork","4YR_NoWork","Neither","4YR_NoWork","4YR_NoWork","4YR_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_Work","CTC_Work","CTC_Work","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only"
"STU004660","CTC_Work","CTC_NoWork","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Work_Only"
"STU004661","Work_Only","Work_Only","Work_Only","Work_Only","CTC_NoWork","CTC_NoWork","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Neither","Work_Only","Work_Only","Neither","Work_Only","Neither"
"STU004662","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only"
"STU004663","CTC_NoWork","CTC_NoWork","Neither","CTC_Work","CTC_Work","CTC_Work","CTC_NoWork","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_NoWork","4YR_NoWork","4YR_NoWork","CTC_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither"
"STU004664","Neither","Work_Only","Work_Only","Work_Only","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_Work","4YR_Work","CTC_Work","Neither","Work_Only","Work_Only","CTC_Work","CTC_Work","CTC_Work","CTC_Work","CTC_Work","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only"
"STU004665","Work_Only","Neither","Work_Only","Work_Only","4YR_Work","4YR_Work","4YR_Work","Work_Only","4YR_Work","Work_Only","Work_Only","4YR_NoWork","4YR_NoWork","4YR_Work","4YR_Work","4YR_Work","4YR_Work","Neither","Neither","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Work_Only","Neither","Neither"
"STU004666","4YR_Work","4YR_Work","4YR_NoWork","4YR_Work","CTC_Work","4YR_NoWork","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Work_Only","Work_Only","Neither","Neither","Neither","Work_Only","Work_Only","Neither","Work_Only","Work_Only","Neither","Work_Only","Neither"
"STU004667","Work_Only","4YR_Work","4YR_Work","CTC_Work","Work_Only","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_Work","4YR_Work","4YR_Work","4YR_NoWork","4YR_Work","4YR_NoWork","4YR_NoWork","CTC_Work","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_NoWork","4YR_Work","4YR_Work","4YR_Work","4YR_Work","Work_Only","Work_Only"
"STU004668","CTC_NoWork","CTC_NoWork","Neither","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither"
"STU004669","CTC_Work","CTC_Work","4YR_Work","CTC_NoWork","CTC_NoWork","CTC_Work","CTC_Work","CTC_Work","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Neither","Neither","Neither","Work_Only","Neither","Neither","Neither","Neither","Work_Only","Neither","Neither"
"STU004670","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither"
"STU004671","Work_Only","CTC_Work","Work_Only","CTC_Work","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither","Work_Only"
"STU004672","CTC_NoWork","Neither","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","Neither","CTC_NoWork","Neither","CTC_NoWork","Neither","Neither","Neither","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Neither","Neither"
"STU004673","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither","Work_Only","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither","Work_Only","Neither","Neither"
"STU004674","4YR_Work","4YR_Work","4YR_Work","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","CTC_NoWork","4YR_NoWork","4YR_NoWork","Neither","4YR_Work","Neither","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_Work","4YR_Work","4YR_NoWork","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither","Neither","Neither"
"STU004675","CTC_NoWork","Neither","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_Work","CTC_Work","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_Work","CTC_Work","CTC_Work","Work_Only","CTC_Work","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only"
"STU004676","Neither","Neither","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither"
"STU004677","Work_Only","Work_Only","Work_Only","4YR_Work","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_Work","4YR_NoWork","4YR_NoWork","4YR_Work","Work_Only","Work_Only","4YR_NoWork","4YR_NoWork","4YR_NoWork","Neither","Work_Only","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only"
"STU004678","Work_Only","Neither","CTC_Work","CTC_Work","CTC_Work","CTC_Work","CTC_Work","CTC_Work","CTC_Work","Neither","Neither","Neither","Work_Only","Work_Only","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only"
"STU004679","Work_Only","Neither","Neither","Neither","Work_Only","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither","Neither"
"STU004680","CTC_Work","CTC_NoWork","CTC_Work","CTC_Work","CTC_NoWork","CTC_NoWork","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only"
"STU004681","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_Work","CTC_Work","CTC_NoWork","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither","Neither","Work_Only","Work_Only"
"STU004682","Work_Only","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_Work","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Neither","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Work_Only","Neither"
"STU004683","CTC_Work","Work_Only","CTC_Work","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither"
"STU004684","4YR_Work","4YR_NoWork","Work_Only","Work_Only","4YR_Work","CTC_Work","4YR_Work","4YR_Work","CTC_Work","4YR_Work","4YR_Work","4YR_NoWork","Neither","4YR_NoWork","4YR_NoWork","4YR_Work","4YR_NoWork","4YR_Work","4YR_NoWork","4YR_NoWork","4YR_NoWork","Neither","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_Work","4YR_NoWork","Work_Only"
"STU004685","CTC_Work","CTC_Work","CTC_Work","CTC_Work","Work_Only","4YR_Work","Neither","Neither","Neither","4YR_NoWork","CTC_NoWork","CTC_Work","CTC_Work","Work_Only","Neither","Neither","Neither","Work_Only","Work_Only","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither"
"STU004686","CTC_Work","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","Neither","CTC_NoWork","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only"
"STU004687","Neither","Neither","Work_Only","CTC_Work","CTC_Work","CTC_Work","CTC_NoWork","CTC_Work","CTC_Work","CTC_NoWork","CTC_Work","Work_Only","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only"
"STU004688","Work_Only","Work_Only","CTC_Work","CTC_NoWork","CTC_Work","CTC_Work","CTC_Work","Work_Only","CTC_NoWork","CTC_Work","CTC_Work","CTC_Work","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Work_Only","Work_Only","Work_Only"
"STU004689","Work_Only","Work_Only","Neither","Neither","Work_Only","Work_Only","Work_Only","Neither","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Work_Only","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Work_Only","Work_Only","Work_Only","Work_Only"
"STU004690","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither"
"STU004691","Neither","Neither","CTC_NoWork","CTC_NoWork","CTC_Work","Neither","Neither","Neither","Work_Only","Work_Only","Neither","Work_Only","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only"
"STU004692","Neither","Neither","Neither","CTC_NoWork","CTC_Work","Work_Only","Work_Only","CTC_Work","CTC_NoWork","CTC_Work","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Work_Only","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only"
"STU004693","4YR_Work","4YR_NoWork","Neither","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","Work_Only","Neither","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither"
"STU004694","Work_Only","Work_Only","Work_Only","CTC_Work","CTC_NoWork","CTC_NoWork","CTC_NoWork","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only"
"STU004695","Neither","Work_Only","Work_Only","Neither","Neither","Neither","Work_Only","Neither","Work_Only","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither","Neither","Work_Only","Neither","Work_Only","Work_Only"
"STU004696","Work_Only","Work_Only","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_NoWork","Neither","4YR_NoWork","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither","Work_Only","Work_Only","Work_Only"
"STU004697","CTC_Work","CTC_Work","CTC_Work","CTC_Work","4YR_NoWork","CTC_NoWork","CTC_NoWork","CTC_Work","CTC_Work","CTC_NoWork","CTC_Work","CTC_Work","CTC_Work","CTC_Work","CTC_NoWork","CTC_NoWork","CTC_NoWork","Neither","Neither","Work_Only","Work_Only","Neither","Neither","Neither","Work_Only","Neither","Neither","Neither"
"STU004698","CTC_NoWork","CTC_NoWork","CTC_NoWork","Neither","CTC_NoWork","CTC_NoWork","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Work_Only","Neither","Neither","Neither","Work_Only","Neither","Neither","Neither","Neither"
"STU004699","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_Work","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_Work","CTC_Work","Work_Only","CTC_Work","CTC_Work","CTC_Work","CTC_Work","CTC_NoWork","CTC_NoWork","CTC_Work","CTC_Work","CTC_NoWork","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither"
"STU004700","CTC_Work","CTC_Work","CTC_Work","CTC_Work","CTC_NoWork","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Neither"
"STU004701","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_Work","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Work_Only"
"STU004702","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither","Neither","Work_Only","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only"
"STU004703","CTC_Work","CTC_Work","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Work_Only","Work_Only","Neither","Work_Only","Neither","Work_Only","Neither","Neither","Neither","Work_Only","Work_Only","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only"
"STU004704","Work_Only","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Neither","Neither"
"STU004705","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Neither","Work_Only","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither","Neither","Work_Only","Neither","Neither","Neither"
"STU004706","4YR_NoWork","4YR_NoWork","4YR_NoWork","Neither","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither"
"STU004707","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","Neither","4YR_NoWork","4YR_NoWork","4YR_Work","4YR_Work","4YR_NoWork","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_Work"
"STU004708","4YR_Work","4YR_NoWork","4YR_Work","4YR_Work","Neither","4YR_Work","4YR_Work","4YR_Work","4YR_NoWork","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_Work","4YR_Work","4YR_Work","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_Work"
"STU004709","Work_Only","CTC_NoWork","CTC_NoWork","CTC_NoWork","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Work_Only","Neither","Work_Only","Work_Only"
"STU004710","Neither","Neither","Work_Only","Work_Only","Neither","Neither","Work_Only","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither"
"STU004711","Neither","Neither","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_Work","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither","Work_Only","Work_Only","Neither","Neither","Work_Only"
"STU004712","4YR_Work","4YR_NoWork","4YR_NoWork","4YR_NoWork","Work_Only","4YR_Work","4YR_Work","4YR_NoWork","Neither","4YR_NoWork","4YR_NoWork","4YR_Work","4YR_NoWork","4YR_NoWork","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither","Neither","Work_Only","Neither"
"STU004713","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only"
"STU004714","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","4YR_NoWork","4YR_NoWork","Neither","4YR_Work","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","Neither","Neither","Work_Only","Neither","Work_Only","Neither","Work_Only","Work_Only","Neither","Neither","Neither"
"STU004715","Work_Only","Work_Only","CTC_Work","CTC_NoWork","Work_Only","Neither","Work_Only","CTC_NoWork","CTC_Work","CTC_Work","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither"
"STU004716","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_NoWork","4YR_Work","4YR_Work","CTC_Work","4YR_NoWork","Neither","4YR_NoWork","4YR_NoWork","CTC_NoWork","4YR_NoWork","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_NoWork"
"STU004717","Work_Only","Work_Only","Work_Only","Work_Only","CTC_Work","CTC_NoWork","CTC_NoWork","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Neither"
"STU004718","4YR_Work","4YR_Work","4YR_NoWork","Work_Only","4YR_Work","4YR_Work","4YR_Work","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither","Work_Only","Neither","Work_Only","Work_Only","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only"
"STU004719","Neither","Neither","CTC_NoWork","4YR_NoWork","Neither","CTC_NoWork","CTC_NoWork","CTC_NoWork","Neither","CTC_NoWork","CTC_NoWork","CTC_NoWork","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither"
"STU004720","CTC_Work","CTC_Work","CTC_Work","CTC_Work","CTC_NoWork","CTC_NoWork","CTC_Work","CTC_Work","CTC_NoWork","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Neither","Neither"
"STU004721","Work_Only","4YR_Work","4YR_Work","4YR_NoWork","4YR_Work","4YR_Work","4YR_Work","Work_Only","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_Work","4YR_NoWork","4YR_NoWork","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Neither","Work_Only","Work_Only","Work_Only","Neither","Neither","Work_Only"
"STU004722","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Neither","Work_Only","Work_Only","Work_Only","Neither","Neither","Neither","Neither","Neither","Neither","Neither","Work_Only","Work_Only","Neither","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only"
"STU004723","Work_Only","Work_Only","Work_Only","CTC_Work","CTC_Work","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_NoWork","CTC_Work","CTC_Work","Work_Only","Work_Only","Work_Only","Work_Only","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only"
"STU004724","Work_Only","Work_Only","Work_Only","CTC_NoWork","CTC_NoWork","CTC_NoWork","Work_Only","CTC_Work","CTC_Work","Neither","CTC_NoWork","CTC_NoWork","CTC_Work","CTC_Work","Work_Only","Neither","Neither","Work_Only","Neither","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only","Work_Only"
