"student_id","cohort_hs_grad","sex","race_ethnicity","rural_flag","first_gen","iep_flag","ell_flag","frpl.x","hs_gpa","frpl.y","dual_credit_flag","hs_diploma_type","any_credential","earned_certificate","earned_associate","earned_bachelor","ever_employed","pct_qtrs_employed","avg_quarterly_wage","stably_employed","annual_wages_2023"
"STU004478",2016,"Female","Hispanic",0,1,0,0,1,3.20113952990077,1,0,"Standard",0,0,0,0,1,0.678571428571429,9467.26315789474,1,45034
"STU004479",2016,"Female","White",0,0,1,0,1,2.87904917684224,1,1,"Standard",0,0,0,0,1,0.535714285714286,7757.93333333333,0,28191
"STU004480",2016,"Male","AmericanIndian",0,1,0,1,0,2.34217202880849,0,0,"Standard",0,0,0,0,1,0.75,11050.2380952381,0,32171
"STU004481",2016,"Female","Hispanic",0,1,0,0,1,2.07643799535952,1,0,"Standard",0,0,0,0,1,0.678571428571429,11702.7368421053,0,12639
"STU004482",2016,"Male","White",0,1,0,0,0,2.09026020630379,0,0,"NonCompletion",0,0,0,0,0,0,NA,0,0
"STU004483",2016,"Male","White",0,1,1,0,0,2.86505673267948,0,0,"Standard",0,0,0,0,1,0.428571428571429,10566.5,0,40662
"STU004484",2016,"Male","White",0,0,0,0,0,3.60735979008091,0,0,"Advanced",1,0,0,1,1,0.142857142857143,14668,0,49096
"STU004485",2016,"Male","Black",0,0,0,0,1,1.56932915564475,1,0,"NonCompletion",0,0,0,0,1,0.357142857142857,11270.8,1,49664
"STU004486",2016,"Male","White",1,0,1,0,0,3.59968245502544,0,1,"Advanced",1,0,0,1,1,0.0357142857142857,23623,0,23623
"STU004487",2016,"Male","Hispanic",1,0,0,0,1,1.55940965109678,1,0,"NonCompletion",0,0,0,0,1,0.464285714285714,9646.23076923077,0,8300
"STU004488",2016,"Female","Hispanic",1,1,0,0,0,1.67100685685449,0,0,"Standard",0,0,0,0,1,0.785714285714286,8885.04545454545,0,27878
"STU004489",2016,"Female","Hispanic",1,1,1,0,0,2.47238090508016,0,0,"Standard",1,0,0,1,1,0.5,10440.0714285714,1,50295
"STU004490",2016,"Female","Black",0,0,0,0,1,2.24040671128825,1,0,"Standard",0,0,0,0,1,0.678571428571429,8879.68421052631,1,42540
"STU004491",2016,"Male","Other",0,0,1,0,0,2.8250864724199,0,0,"Standard",0,0,0,0,1,0.392857142857143,11551.1818181818,0,0
"STU004492",2016,"Male","Black",0,0,0,1,1,2.47520105371343,1,0,"Standard",0,0,0,0,1,0.535714285714286,10878.6,0,40891
"STU004493",2016,"Male","White",0,1,0,0,0,2.60055130175236,0,0,"Standard",0,0,0,0,1,0.142857142857143,15496.25,0,51122
"STU004494",2016,"Male","White",0,0,0,0,0,2.49549769162244,0,0,"Standard",0,0,0,0,1,0.464285714285714,11172.6923076923,0,0
"STU004495",2016,"Male","White",1,0,0,0,0,2.99353467938525,0,0,"Standard",0,0,0,0,1,0.857142857142857,13790.625,0,56781
"STU004496",2016,"Male","White",0,0,0,0,1,2.10824455650467,1,0,"NonCompletion",0,0,0,0,1,0.535714285714286,11297.9333333333,0,31909
"STU004497",2016,"Male","White",1,0,0,0,1,2.57477982488822,1,0,"NonCompletion",0,0,0,0,1,0.428571428571429,11406.3333333333,0,21551
"STU004498",2016,"Female","White",1,1,0,0,1,2.34952997828137,1,0,"NonCompletion",0,0,0,0,1,0.5,9906.07142857143,0,0
"STU004499",2016,"Female","Hispanic",1,0,0,0,0,2.47779785969157,0,0,"Standard",0,0,0,0,1,0.428571428571429,7720,0,26664
"STU004500",2016,"Female","Hispanic",1,1,0,0,1,2.12398907456322,1,0,"Standard",0,0,0,0,1,0.428571428571429,12483.0833333333,0,0
"STU004501",2016,"Female","Hispanic",1,0,0,0,1,2.62482093317425,1,1,"Standard",0,0,0,0,1,0.392857142857143,9406.54545454545,0,11882
"STU004502",2016,"Female","Black",0,1,0,0,1,2.30802867667749,1,0,"Standard",0,0,0,0,1,0.642857142857143,8015.05555555556,0,0
"STU004503",2016,"Female","Black",1,0,0,0,1,NA,1,0,"Standard",1,0,1,0,1,0.535714285714286,10345.2,0,11375
"STU004504",2016,"Male","AmericanIndian",0,0,0,0,0,2.31167925700068,0,0,"Standard",0,0,0,0,1,0.678571428571429,10734.4736842105,0,26676
"STU004505",2016,"Female","Black",1,0,0,1,1,3.49639699346201,1,1,"Standard",1,0,1,1,1,0.678571428571429,15738.8947368421,1,83365
"STU004506",2016,"Female","White",1,1,0,1,1,3.27663160213788,1,0,"Standard",0,0,0,0,1,0.642857142857143,10432.2222222222,1,55767
"STU004507",2016,"Female","White",1,1,0,1,0,2.31922023877232,0,0,"NonCompletion",0,0,0,0,1,0.571428571428571,10661.1875,0,37923
"STU004508",2016,"Female","MultiRacial",0,1,0,0,0,3.10370710700484,0,1,"Standard",1,0,0,1,1,0.642857142857143,18457.8888888889,0,0
"STU004509",2016,"Male","MultiRacial",1,0,0,0,0,3.04133319116037,0,0,"Standard",1,0,1,0,1,0.464285714285714,12390.7692307692,1,62244
"STU004510",2016,"Female","Hispanic",0,0,0,0,1,2.6589515273503,1,0,"Standard",0,0,0,0,0,0,NA,0,0
"STU004511",2016,"Male","MultiRacial",0,1,0,0,0,2.94698494808121,0,1,"Standard",0,0,0,0,1,0.5,10665.9285714286,0,0
"STU004512",2016,"Male","White",0,1,0,0,0,2.43629745738848,0,0,"Standard",0,0,0,0,0,0,NA,0,0
"STU004513",2016,"Male","Hispanic",0,0,0,0,1,2.0795066339855,1,0,"Standard",0,0,0,0,1,0.642857142857143,11768.1666666667,0,18876
"STU004514",2016,"Female","White",0,0,0,0,0,3.02992679875649,0,1,"Standard",1,0,1,0,1,0.642857142857143,13375.5,0,0
"STU004515",2016,"Male","White",1,0,0,1,1,2.8318517311661,1,1,"Standard",1,1,0,0,1,0.571428571428571,15579.6875,0,48887
"STU004516",2016,"Female","AmericanIndian",0,1,0,1,1,2.16301242358561,1,0,"Standard",0,0,0,0,1,0.678571428571429,10694.7368421053,1,47283
"STU004517",2016,"Female","White",0,1,0,0,0,2.95095783413071,0,0,"Standard",0,0,0,0,1,0.5,9621.64285714286,1,49279
"STU004518",2016,"Male","Hispanic",0,0,0,0,0,2.63082075170936,0,0,"Standard",0,0,0,0,1,0.75,9198.90476190476,1,42935
"STU004519",2016,"Male","Black",0,0,0,0,0,3.85820395185106,0,0,"Advanced",1,0,1,0,1,0.714285714285714,13099,0,31340
"STU004520",2016,"Female","White",1,0,0,0,1,2.25328841149058,1,1,"Standard",0,0,0,0,0,0,NA,0,0
"STU004521",2016,"Female","White",1,0,0,0,0,2.21171101575329,0,0,"Standard",0,0,0,0,1,0.714285714285714,10436.5,0,17796
"STU004522",2016,"Female","White",0,0,0,0,1,2.12152476396231,1,0,"Standard",0,0,0,0,1,0.678571428571429,10362.3157894737,1,35647
"STU004523",2016,"Male","White",1,0,0,0,0,2.12802809585099,0,1,"Standard",0,0,0,0,1,0.714285714285714,10740.65,1,39412
"STU004524",2016,"Female","White",1,1,0,0,0,3.38240666682185,0,1,"Standard",1,0,0,1,1,0.571428571428571,21062.5,0,55246
"STU004525",2016,"Female","Hispanic",0,1,0,0,1,2.14209229103117,1,0,"Standard",0,0,0,0,1,0.821428571428571,10702.6956521739,1,58554
"STU004526",2016,"Female","Black",0,0,1,0,0,2.04182698642155,0,0,"Standard",0,0,0,0,1,0.535714285714286,12941.4,1,64644
"STU004527",2016,"Female","Hispanic",0,1,0,0,1,2.69034076182471,1,0,"Standard",0,0,0,0,1,0.214285714285714,11808.6666666667,0,7789
"STU004528",2016,"Female","Hispanic",1,0,1,1,1,2.30029824708233,1,0,"NonCompletion",0,0,0,0,1,0.392857142857143,9998.54545454545,0,0
"STU004529",2016,"Female","Hispanic",0,0,0,1,0,1.95388958266975,0,1,"NonCompletion",1,0,1,0,1,0.607142857142857,12527.1176470588,0,47751
"STU004530",2016,"Female","White",0,0,0,0,0,NA,0,0,"Standard",1,0,0,1,1,0.607142857142857,10494.9411764706,0,44800
"STU004531",2016,"Female","Hispanic",0,0,1,0,1,2.85428453026153,1,1,"Standard",1,0,0,1,1,0.214285714285714,15721.8333333333,0,28589
"STU004532",2016,"Male","Hispanic",1,1,0,0,0,2.36339137083284,0,0,"Standard",0,0,0,0,1,0.678571428571429,11461.1578947368,0,31653
"STU004533",2016,"Female","White",0,1,0,0,0,3.12241315718947,0,1,"Standard",1,1,0,0,1,0.678571428571429,13256.0526315789,0,0
"STU004534",2016,"Male","Asian",1,1,0,0,0,3.06478390582397,0,0,"Standard",1,0,0,1,1,0.25,11209.5714285714,0,30811
"STU004535",2016,"Female","Asian",1,0,0,0,1,1.91552355780053,1,1,"Standard",0,0,0,0,1,0.678571428571429,10993.3157894737,0,14791
"STU004536",2016,"Male","Hispanic",0,1,0,0,1,2.50269261072943,1,0,"Standard",1,0,1,0,1,0.321428571428571,15787.3333333333,1,72065
"STU004537",2016,"Female","White",1,0,1,0,0,2.33953316777361,0,0,"Standard",0,0,0,0,1,0.464285714285714,10811,1,45441
"STU004538",2016,"Female","White",0,0,0,0,0,3.52085180397592,0,0,"Advanced",1,0,0,1,1,0.571428571428571,20931.625,0,37879
"STU004539",2016,"Male","Hispanic",0,1,0,0,1,2.45358878684949,1,0,"Standard",0,0,0,0,1,0.428571428571429,15312.5,1,68817
"STU004540",2016,"Male","Black",0,0,0,0,1,2.71031681432433,1,0,"Standard",1,1,0,0,1,0.214285714285714,19913.3333333333,1,82434
"STU004541",2016,"Female","White",0,0,0,1,1,2.18144040116206,1,0,"Standard",0,0,0,0,0,0,NA,0,0
"STU004542",2016,"Female","Black",0,1,0,0,0,2.16266569880213,0,0,"Standard",0,0,0,0,1,0.464285714285714,7048.30769230769,0,0
"STU004543",2016,"Male","White",0,0,0,0,0,2.85504286789609,0,1,"Standard",1,0,1,0,1,0.464285714285714,12908.1538461538,1,75189
"STU004544",2016,"Male","Hispanic",0,1,0,0,1,2.78900747638209,1,0,"Standard",0,0,0,0,1,0.678571428571429,9771.84210526316,0,17490
"STU004545",2016,"Female","Hispanic",0,0,0,1,0,2.76699695285852,0,0,"Standard",0,0,0,0,1,0.357142857142857,12694.7,0,0
"STU004546",2016,"Male","Black",0,1,1,0,1,2.81584390082439,1,0,"Standard",0,0,0,0,1,0.75,7947.71428571429,1,49269
"STU004547",2016,"Female","MultiRacial",0,1,0,0,0,2.22995874880912,0,0,"NonCompletion",0,0,0,0,1,0.607142857142857,12409.0588235294,0,35755
"STU004548",2016,"Female","Black",0,1,0,0,0,2.44595425584505,0,0,"Standard",0,0,0,0,1,0.714285714285714,14349.55,0,68045
"STU004549",2016,"Female","Asian",0,1,0,0,0,3.41762710564952,0,0,"Standard",1,1,1,0,1,0.642857142857143,12706.4444444444,1,66430
"STU004550",2016,"Female","Black",1,1,0,0,1,2.36478600089608,1,0,"Standard",0,0,0,0,1,0.785714285714286,11148.9545454545,1,56765
"STU004551",2016,"Female","Hispanic",0,0,0,0,1,1.7940580180706,1,0,"Standard",0,0,0,0,1,0.714285714285714,10336.75,0,20926
"STU004552",2016,"Male","Other",0,1,1,0,1,3.56171566415517,1,0,"Advanced",1,0,0,1,1,0.75,14004.0952380952,0,64878
"STU004553",2016,"Male","Hispanic",1,1,0,0,0,2.93209383448121,0,0,"Standard",1,0,0,1,1,0.428571428571429,14658.9166666667,0,63484
"STU004554",2016,"Female","Hispanic",0,0,0,1,1,2.34950262778181,1,0,"Standard",0,0,0,0,1,0.571428571428571,10644.125,0,20384
"STU004555",2016,"Female","Asian",0,1,1,0,0,2.88643839142033,0,0,"Standard",1,0,0,1,1,0.535714285714286,14537.0666666667,0,36904
"STU004556",2016,"Female","MultiRacial",0,0,0,0,0,NA,0,0,"Standard",1,0,0,1,1,0.642857142857143,17550.5,1,90569
"STU004557",2016,"Male","White",0,0,1,0,1,2.48171248240657,1,0,"NonCompletion",0,0,0,0,0,0,NA,0,0
"STU004558",2016,"Male","White",1,0,0,0,0,2.27752963639184,0,1,"Standard",1,0,1,0,0,0,NA,0,0
"STU004559",2016,"Female","Black",1,1,0,0,1,2.76845297705544,1,0,"Standard",0,0,0,0,1,0.535714285714286,7084.4,0,16203
"STU004560",2016,"Female","White",0,0,0,0,1,1.93035311287379,1,0,"NonCompletion",0,0,0,0,1,0.392857142857143,14996.4545454545,0,40004
"STU004561",2016,"Male","White",0,1,0,0,1,2.35958199563128,1,0,"Standard",0,0,0,0,1,0.607142857142857,10549.2941176471,0,31772
"STU004562",2016,"Male","Other",0,0,0,0,0,3.01485528016612,0,0,"Standard",1,0,1,0,1,0.75,14997.4761904762,1,69816
"STU004563",2016,"Female","MultiRacial",0,0,0,1,0,4,0,0,"Advanced",1,0,0,1,1,0.142857142857143,15713.75,1,62855
"STU004564",2016,"Female","MultiRacial",0,1,0,0,1,1.98609700225766,1,0,"NonCompletion",0,0,0,0,1,0.5,11537.9285714286,0,12379
"STU004565",2016,"Male","White",0,0,0,0,1,4,1,0,"Advanced",1,0,0,1,1,0.5,18988.4285714286,0,91001
"STU004566",2016,"Female","Hispanic",0,0,0,0,0,3.26475675485457,0,0,"Standard",1,0,1,0,1,0.392857142857143,10103.0909090909,0,0
"STU004567",2016,"Male","White",1,1,0,0,1,1.93575815634898,1,1,"Standard",0,0,0,0,1,0.642857142857143,15655.2777777778,1,65823
"STU004568",2016,"Female","White",0,0,0,0,1,2.42222167672507,1,0,"Standard",0,0,0,0,1,0.428571428571429,12784.3333333333,0,43374
"STU004569",2016,"Female","White",0,0,0,1,1,2.60457563407653,1,0,"Standard",0,0,0,0,1,0.5,9429.5,0,0
"STU004570",2016,"Female","AmericanIndian",1,1,1,0,1,2.36490410563989,1,0,"Standard",1,0,1,0,1,0.428571428571429,11122.1666666667,0,30236
"STU004571",2016,"Female","White",0,0,0,0,0,2.81471700343167,0,0,"Standard",0,0,0,0,1,0.571428571428571,12300.375,0,12470
"STU004572",2016,"Female","White",0,0,0,0,1,2.84482007470999,1,0,"Standard",0,0,0,0,1,0.571428571428571,9712.25,1,44448
"STU004573",2016,"Male","MultiRacial",0,0,0,1,1,2.94865219040013,1,0,"Standard",1,0,0,1,1,0.285714285714286,15508.75,0,42810
"STU004574",2016,"Female","White",0,1,0,0,0,3.79101686442962,0,1,"Advanced",1,0,0,1,1,0.214285714285714,8524.83333333333,0,16742
"STU004575",2016,"Female","Other",0,0,0,0,0,NA,0,0,"NonCompletion",1,0,1,0,1,0.0714285714285714,14670,0,29340
"STU004576",2016,"Male","White",1,0,0,0,0,3.12636201925841,0,0,"Standard",1,0,0,1,1,0.607142857142857,13451.3529411765,0,0
"STU004577",2016,"Female","Hispanic",0,0,0,1,0,1.99722158293204,0,1,"NonCompletion",0,0,0,0,1,0.357142857142857,13079.6,0,44754
"STU004578",2016,"Male","Black",0,0,0,0,1,3.43768540640043,1,0,"Standard",0,0,0,0,1,0.571428571428571,5674.8125,0,7236
"STU004579",2016,"Female","White",1,0,0,0,0,3.4441799892006,0,0,"Standard",1,1,0,0,1,0.464285714285714,22533.2307692308,0,17675
"STU004580",2016,"Male","White",0,0,0,0,0,2.95410553440336,0,0,"Standard",1,0,1,1,1,0.0714285714285714,27090,0,54180
"STU004581",2016,"Male","White",1,0,0,0,0,NA,0,0,"Standard",0,0,0,0,1,0.392857142857143,10127.8181818182,0,12367
"STU004582",2016,"Female","Hispanic",1,0,0,0,0,3.51317049726135,0,1,"Advanced",1,0,1,0,1,0.25,17644.8571428571,1,70626
"STU004583",2016,"NonBinary_Other","White",0,0,0,0,1,2.36191159107864,1,0,"Standard",0,0,0,0,1,0.821428571428571,11586.1739130435,1,48714
"STU004584",2016,"Male","White",0,1,0,0,1,2.53634559075145,1,1,"Standard",0,0,0,0,1,0.535714285714286,13470.6,0,42252
"STU004585",2016,"Male","Asian",0,1,0,0,1,3.25608740507313,1,1,"Standard",1,0,0,1,1,0.392857142857143,19554.4545454545,1,81696
"STU004586",2016,"Male","Hispanic",0,1,1,0,1,2.06676944188856,1,0,"Standard",0,0,0,0,1,0.714285714285714,8410.35,1,47111
"STU004587",2016,"Female","Black",0,0,0,0,1,2.44871850716019,1,0,"Standard",0,0,0,0,1,0.75,10705.6666666667,1,54350
"STU004588",2016,"Female","Hispanic",1,0,0,0,0,3.03624609459481,0,0,"Standard",1,0,0,1,1,0.714285714285714,12369.9,0,34512
"STU004589",2016,"Female","Other",0,1,0,1,0,2.09989440102256,0,0,"Standard",0,0,0,0,1,0.535714285714286,12172.3333333333,1,58253
"STU004590",2016,"Male","Hispanic",1,0,0,0,1,2.81333421459719,1,0,"Standard",1,0,0,1,1,0.535714285714286,9526.13333333333,0,42926
"STU004591",2016,"Female","AmericanIndian",0,1,0,0,1,2.28938328483774,1,1,"Standard",0,0,0,0,1,0.678571428571429,7385.26315789474,0,10817
"STU004592",2016,"Male","White",1,0,0,0,1,2.39772885277715,1,0,"Standard",0,0,0,0,1,0.857142857142857,9829.29166666667,1,50219
"STU004593",2016,"Female","White",1,1,0,0,1,2.77462986254861,1,0,"Standard",0,0,0,0,1,0.857142857142857,12337.4166666667,1,54697
"STU004594",2016,"Female","White",1,0,0,0,0,1.88109078995549,0,0,"Standard",1,0,1,0,1,0.392857142857143,14705.6363636364,0,10811
"STU004595",2016,"Female","Hispanic",0,0,0,0,1,1.76019803338943,1,0,"Standard",0,0,0,0,1,0.392857142857143,15054.8181818182,0,0
"STU004596",2016,"Female","Hispanic",0,0,0,0,1,2.78540623982365,1,0,"Standard",1,0,0,1,1,0.25,20496.8571428571,0,42003
"STU004597",2016,"Female","White",0,1,0,0,0,2.33303498429154,0,0,"NonCompletion",0,0,0,0,1,0.5,12409,0,24429
"STU004598",2016,"Female","White",0,1,0,0,0,2.49160950861742,0,0,"Standard",0,0,0,0,1,0.392857142857143,8447.90909090909,0,32237
"STU004599",2016,"Female","White",0,1,1,0,0,3.23405994217106,0,0,"Standard",1,0,0,1,1,0.821428571428571,15640.2173913043,1,72500
"STU004600",2016,"Male","Hispanic",1,0,0,0,0,2.83054136788616,0,1,"Standard",1,0,1,0,1,0.714285714285714,12896.25,0,47345
"STU004601",2016,"Female","Black",0,1,0,0,1,2.19554129281356,1,0,"Standard",0,0,0,0,1,0.892857142857143,8604.4,0,32307
"STU004602",2016,"Female","AmericanIndian",0,1,1,0,0,2.72303785669407,0,1,"Standard",1,0,1,1,1,0.321428571428571,11986.4444444444,0,25137
"STU004603",2016,"Female","White",1,0,0,0,0,3.67812588693915,0,0,"Advanced",1,0,1,1,1,0.678571428571429,13312.4736842105,0,71117
"STU004604",2016,"Female","White",1,1,0,0,0,3.11175962436981,0,0,"Standard",1,0,1,0,1,0.607142857142857,12436.5294117647,0,0
"STU004605",2016,"Male","Hispanic",1,1,0,0,1,2.50458301690672,1,1,"Standard",0,0,0,0,1,0.464285714285714,11143.2307692308,0,0
"STU004606",2016,"Male","Hispanic",0,1,0,0,0,2.39606902556803,0,0,"Standard",0,0,0,0,1,0.535714285714286,7940.26666666667,0,0
"STU004607",2016,"Female","Hispanic",0,0,0,0,0,2.91565815394491,0,0,"Standard",1,0,0,1,0,0,NA,0,0
"STU004608",2016,"Male","White",0,0,1,0,1,2.18059302315738,1,0,"Standard",0,0,0,0,1,0.321428571428571,7623.55555555556,0,0
"STU004609",2016,"Female","Black",0,1,0,0,0,2.5898708289337,0,1,"Standard",0,0,0,0,1,0.607142857142857,12695.9411764706,0,34085
"STU004610",2016,"Male","AmericanIndian",0,0,0,0,1,3.04865044580286,1,0,"Standard",1,0,0,1,1,0.428571428571429,14360.5833333333,0,55977
"STU004611",2016,"Male","White",0,0,0,0,0,3.30075329756153,0,0,"Standard",1,0,0,1,1,0.25,15585.5714285714,0,38711
"STU004612",2016,"Female","Asian",1,0,0,0,1,2.87461026031897,1,0,"Standard",0,0,0,0,1,0.5,14117.1428571429,0,0
"STU004613",2016,"Male","White",0,0,1,0,1,2.58070881344611,1,0,"Standard",0,0,0,0,1,0.678571428571429,8979.63157894737,1,57393
"STU004614",2016,"Female","Hispanic",0,1,0,0,1,2.3814874398412,1,0,"Standard",0,0,0,0,1,0.357142857142857,8318.8,0,16872
"STU004615",2016,"Female","White",0,1,1,0,0,2.49568174317808,0,1,"Standard",1,0,0,1,1,0.428571428571429,16519.1666666667,0,26535
"STU004616",2016,"Male","White",0,1,0,0,0,2.49764277421457,0,0,"Standard",1,1,0,0,1,0.642857142857143,17845.8888888889,0,54855
"STU004617",2016,"Female","White",0,0,0,0,0,2.50303085906586,0,0,"Standard",0,0,0,0,1,0.5,11708.7142857143,0,33651
"STU004618",2016,"Female","Hispanic",1,1,0,0,0,2.86186912748905,0,0,"Standard",0,0,0,0,1,0.357142857142857,9375.1,1,39119
"STU004619",2016,"NonBinary_Other","Hispanic",0,1,0,0,1,2.48842569133129,1,0,"Standard",0,0,0,0,0,0,NA,0,0
"STU004620",2016,"Male","Asian",0,0,1,0,0,3.43746769974942,0,0,"Standard",1,0,1,0,1,0.392857142857143,10464.2727272727,0,22841
"STU004621",2016,"Female","Asian",1,1,1,1,1,2.01049969085196,1,0,"NonCompletion",0,0,0,0,0,0,NA,0,0
"STU004622",2016,"Male","White",0,0,0,0,0,3.53172172759389,0,0,"Advanced",0,0,0,0,1,0.571428571428571,8148.4375,0,35120
"STU004623",2016,"Male","White",0,0,0,1,0,2.25251094365149,0,0,"Standard",0,0,0,0,1,0.5,13662.1428571429,0,25700
"STU004624",2016,"Female","Black",1,1,0,1,1,2.60735379830735,1,0,"Standard",0,0,0,0,1,0.678571428571429,9928.68421052631,1,46701
"STU004625",2016,"Male","Hispanic",0,1,0,1,1,1.92364273213402,1,1,"Standard",0,0,0,0,1,0.571428571428571,9696.6875,0,27583
"STU004626",2016,"Female","White",0,0,0,0,0,2.71153068651078,0,0,"Standard",0,0,0,0,1,0.5,11962.8571428571,0,9115
"STU004627",2016,"Male","White",0,1,0,0,0,3.38100206758803,0,1,"Standard",1,1,1,0,1,0.571428571428571,19529.875,1,103706
"STU004628",2016,"Male","Asian",0,0,0,0,1,3.22536723786318,1,0,"Standard",1,0,0,1,1,0.5,8879.92857142857,0,11873
"STU004629",2016,"Male","White",0,0,0,0,0,1.9991023939864,0,0,"NonCompletion",0,0,0,0,1,0.142857142857143,10108.5,0,17781
"STU004630",2016,"Female","White",0,1,0,0,0,2.88369555778159,0,0,"Standard",0,0,0,0,1,0.25,15780,0,50126
"STU004631",2016,"NonBinary_Other","Hispanic",0,0,0,0,0,3.00704112267398,0,0,"Standard",0,0,0,0,1,0.285714285714286,15446.125,0,40957
"STU004632",2016,"Male","White",1,0,0,0,1,1.98108345705671,1,0,"NonCompletion",0,0,0,0,1,0.5,13289.5714285714,0,51674
"STU004633",2016,"Female","White",0,1,0,0,0,2.57119516150398,0,0,"Standard",0,0,0,0,1,0.535714285714286,10302.6666666667,0,24102
"STU004634",2016,"Male","White",0,1,0,0,1,3.20834893351821,1,1,"Standard",0,0,0,0,1,0.75,8789.19047619048,1,64502
"STU004635",2016,"Male","White",0,1,0,0,0,2.62234691718087,0,0,"Standard",1,0,0,1,0,0,NA,0,0
"STU004636",2016,"Male","White",0,0,0,0,1,2.28877120073871,1,0,"Standard",0,0,0,0,1,0.678571428571429,12203.6315789474,0,54541
"STU004637",2016,"Male","MultiRacial",0,0,1,0,1,3.37886210686581,1,0,"Standard",1,0,0,1,1,0.785714285714286,7605.54545454545,1,45818
"STU004638",2016,"Female","Hispanic",0,1,0,0,0,3.57907871425954,0,0,"Advanced",1,0,0,1,1,0.928571428571429,21654.5769230769,1,104244
"STU004639",2016,"Female","White",0,1,0,0,0,2.16646554280666,0,1,"Standard",0,0,0,0,1,0.5,11077.0714285714,0,26787
"STU004640",2016,"Male","Hispanic",1,1,0,0,0,3.11978809840859,0,1,"Standard",1,0,0,1,1,0.714285714285714,13257.25,0,47965
"STU004641",2016,"Male","White",0,1,1,0,0,2.86603066126867,0,1,"Standard",1,0,0,1,1,0.392857142857143,12285.3636363636,0,47128
"STU004642",2016,"Female","White",1,0,0,0,0,3.35200032951381,0,0,"Standard",0,0,0,0,1,0.571428571428571,9610.5,0,19223
"STU004643",2016,"Female","White",1,0,0,0,0,3.05988304187943,0,0,"Standard",1,0,0,1,0,0,NA,0,0
"STU004644",2016,"Female","AmericanIndian",0,0,0,0,0,3.04305419804936,0,1,"Standard",0,0,0,0,1,0.5,14527.3571428571,1,75801
"STU004645",2016,"Male","Asian",0,1,0,0,0,2.44017576507304,0,0,"Standard",0,0,0,0,1,0.75,10498.1904761905,0,41832
"STU004646",2016,"Female","White",0,0,0,0,0,2.47037117745014,0,0,"Standard",0,0,0,0,1,0.642857142857143,11039.7222222222,0,38610
"STU004647",2016,"Male","Hispanic",0,1,0,0,1,2.97128074739094,1,1,"Standard",0,0,0,0,1,0.285714285714286,10281.375,0,0
"STU004648",2016,"Female","AmericanIndian",0,0,0,1,0,2.99204816735657,0,0,"Standard",1,0,1,0,1,0.571428571428571,12734.625,1,78187
"STU004649",2016,"Male","White",1,0,0,0,0,2.91056540325486,0,0,"Standard",0,0,0,0,1,0.5,11032.8571428571,0,31889
"STU004650",2016,"Female","White",1,0,0,0,0,2.50464611988992,0,1,"Standard",0,0,0,0,1,0.464285714285714,9699.84615384615,0,44139
"STU004651",2016,"Female","White",0,0,0,0,0,3.13788121909633,0,0,"Standard",1,0,0,1,1,0.571428571428571,14872,0,0
"STU004652",2016,"Male","White",0,0,0,0,1,2.5167025090344,1,0,"Standard",1,0,0,1,1,0.428571428571429,13047.8333333333,0,63874
"STU004653",2016,"Female","White",1,1,0,0,1,2.40992839050232,1,0,"Standard",0,0,0,0,1,0.464285714285714,13217.9230769231,0,32780
"STU004654",2016,"Male","White",0,1,0,0,0,2.54570473963738,0,0,"Standard",1,1,1,0,1,0.285714285714286,13278.75,1,59737
"STU004655",2016,"Male","White",1,0,0,1,0,2.40519467980362,0,0,"Standard",0,0,0,0,1,0.535714285714286,7887,0,17196
"STU004656",2016,"NonBinary_Other","White",0,0,0,0,0,NA,0,0,"Standard",0,0,0,0,1,0.392857142857143,7506.09090909091,0,0
"STU004657",2016,"Female","Hispanic",0,0,0,1,1,2.2951221047589,1,0,"Standard",0,0,0,0,1,0.928571428571429,14154.5,1,68114
"STU004658",2016,"Male","White",0,0,0,0,0,3.91554518080209,0,0,"Advanced",1,0,1,1,1,0.714285714285714,10693.75,0,56020
"STU004659",2016,"Male","Asian",1,0,0,0,0,3.1264046212081,0,0,"Standard",1,0,0,1,1,0.535714285714286,15757.3333333333,1,70171
"STU004660",2016,"Female","Black",1,1,0,1,1,2.42701433716778,1,0,"Standard",0,0,0,0,1,0.285714285714286,11465.5,0,15290
"STU004661",2016,"Female","Hispanic",1,1,0,0,0,2.2207988462022,0,0,"Standard",0,0,0,0,1,0.5,11790.2857142857,0,23384
"STU004662",2016,"Female","White",1,0,0,0,0,2.7882466020412,0,0,"Standard",0,0,0,0,1,0.214285714285714,10662.5,1,44673
"STU004663",2016,"Female","White",0,1,0,1,0,2.90227859992049,0,0,"Standard",1,0,1,1,1,0.25,7321.42857142857,0,0
"STU004664",2016,"Female","MultiRacial",1,0,0,1,0,2.27631372748046,0,0,"Standard",0,0,0,0,1,0.714285714285714,8017.45,1,40044
"STU004665",2016,"Female","Hispanic",0,1,0,0,0,2.64725852764875,0,0,"Standard",0,0,0,0,1,0.607142857142857,9934.41176470588,0,14664
"STU004666",2016,"Female","Black",1,1,0,0,0,3.10667796404996,0,0,"Standard",0,0,0,0,1,0.535714285714286,14414.7333333333,0,43132
"STU004667",2016,"Female","Asian",1,1,0,0,0,3.17390404349368,0,0,"Standard",0,0,0,0,1,0.714285714285714,10266.6,1,45200
"STU004668",2016,"Male","Black",1,0,1,0,1,2.50134317732683,1,0,"Standard",0,0,0,0,1,0.178571428571429,12962.8,0,40138
