"student_id","cohort_hs_grad","sex","race_ethnicity","rural_flag","first_gen","iep_flag","ell_flag","frpl"
"STU003726",2016,"Male","Hispanic",1,0,0,0,1
"STU003727",2016,"Female","White",1,0,0,0,0
"STU003728",2016,"Female","White",0,1,0,0,0
"STU003729",2016,"Male","Asian",0,1,0,0,0
"STU003730",2016,"Male","White",0,1,0,0,0
"STU003731",2016,"Female","Hispanic",0,0,0,1,1
"STU003732",2016,"Female","White",0,0,0,0,0
"STU003733",2016,"Female","White",0,1,0,0,0
"STU003734",2016,"Female","Black",0,0,0,0,1
"STU003735",2016,"Female","White",0,1,0,1,0
"STU003736",2016,"Female","MultiRacial",1,1,0,1,1
"STU003737",2016,"NonBinary_Other","MultiRacial",0,1,1,1,1
"STU003738",2016,"Male","White",0,1,0,0,0
"STU003739",2016,"Female","White",0,0,0,0,0
"STU003740",2016,"Female","White",0,0,1,0,0
"STU003741",2016,"Female","White",0,0,0,0,0
"STU003742",2016,"Female","Asian",0,0,0,0,0
"STU003743",2016,"Female","White",0,1,0,1,1
"STU003744",2016,"Male","White",1,0,0,0,0
"STU003745",2016,"Female","White",0,0,0,0,0
"STU003746",2016,"Male","White",0,1,0,0,1
"STU003747",2016,"Female","White",0,1,0,1,0
"STU003748",2016,"Female","White",0,0,0,0,1
"STU003749",2016,"Female","Hispanic",0,0,0,1,1
"STU003750",2016,"Male","White",0,0,0,0,0
"STU003751",2016,"Female","White",0,0,0,0,1
"STU003752",2016,"Female","MultiRacial",0,1,0,0,1
"STU003753",2016,"Male","Asian",0,0,0,0,1
"STU003754",2016,"Male","Hispanic",0,0,0,0,1
"STU003755",2016,"NonBinary_Other","Hispanic",0,0,0,0,1
"STU003756",2016,"Male","White",1,0,0,0,1
"STU003757",2016,"Male","White",0,0,0,0,0
"STU003758",2016,"Female","White",0,1,0,0,0
"STU003759",2016,"Female","Other",0,0,0,0,1
"STU003760",2016,"Female","White",0,1,0,0,1
"STU003761",2016,"Male","AmericanIndian",0,0,0,0,1
"STU003762",2016,"Female","White",0,0,0,0,0
"STU003763",2016,"Male","White",0,0,0,0,0
"STU003764",2016,"Female","White",0,1,1,0,0
"STU003765",2016,"Male","MultiRacial",0,1,0,0,1
"STU003766",2016,"Female","Black",0,1,0,0,0
"STU003767",2016,"Male","MultiRacial",1,0,1,0,0
"STU003768",2016,"Male","Asian",1,0,0,0,0
"STU003769",2016,"Male","White",1,1,0,0,0
"STU003770",2016,"Female","Hispanic",0,0,1,0,1
"STU003771",2016,"Male","Asian",0,0,0,1,0
"STU003772",2016,"Male","White",1,0,0,0,0
"STU003773",2016,"Male","MultiRacial",0,1,0,0,1
"STU003774",2016,"Female","MultiRacial",0,1,0,0,0
"STU003775",2016,"Male","White",1,1,1,0,0
"STU003776",2016,"Female","White",1,0,0,0,0
"STU003777",2016,"Female","White",0,0,0,0,1
"STU003778",2016,"Female","White",1,0,1,0,0
"STU003779",2016,"Male","AmericanIndian",0,0,0,0,0
"STU003780",2016,"Female","Hispanic",0,0,1,0,1
"STU003781",2016,"Female","White",1,0,0,0,0
"STU003782",2016,"Male","White",1,0,0,0,0
"STU003783",2016,"Male","White",1,0,0,0,0
"STU003784",2016,"Female","Hispanic",0,0,0,0,1
"STU003785",2016,"Female","White",1,1,0,0,0
"STU003786",2016,"Female","White",0,0,0,0,0
"STU003787",2016,"Female","Hispanic",0,0,0,0,1
"STU003788",2016,"Female","MultiRacial",0,0,0,0,0
"STU003789",2016,"Female","White",1,1,0,0,1
"STU003790",2016,"Male","Hispanic",0,0,0,0,0
"STU003791",2016,"Male","Asian",0,0,0,0,1
"STU003792",2016,"Female","Black",0,1,0,0,0
"STU003793",2016,"Female","White",0,0,0,1,1
"STU003794",2016,"Female","White",0,0,0,0,1
"STU003795",2016,"Female","Asian",0,0,0,0,0
"STU003796",2016,"Male","Asian",0,0,0,0,1
"STU003797",2016,"Male","Hispanic",0,0,0,0,1
"STU003798",2016,"Male","Hispanic",1,0,0,0,1
"STU003799",2016,"Female","Hispanic",0,0,0,0,1
"STU003800",2016,"Male","Hispanic",0,0,0,0,0
"STU003801",2016,"Male","White",0,0,0,0,0
"STU003802",2016,"Female","Hispanic",1,0,0,0,1
"STU003803",2016,"Female","MultiRacial",0,1,0,1,0
"STU003804",2016,"Female","MultiRacial",0,1,0,0,1
"STU003805",2016,"Female","White",0,1,0,1,0
"STU003806",2016,"Female","Black",0,0,0,0,0
"STU003807",2016,"Female","White",0,1,0,0,1
"STU003808",2016,"Female","White",0,0,0,0,0
"STU003809",2016,"Female","Hispanic",0,1,0,1,1
"STU003810",2016,"Female","White",0,1,0,1,1
"STU003811",2016,"Female","Hispanic",0,0,1,0,0
"STU003812",2016,"Male","White",0,0,0,0,0
"STU003813",2016,"Male","White",0,0,0,0,1
"STU003814",2016,"Female","White",0,1,0,0,1
"STU003815",2016,"Male","White",0,0,0,0,0
"STU003816",2016,"NonBinary_Other","White",0,0,0,0,0
"STU003817",2016,"Female","MultiRacial",1,0,0,0,0
"STU003818",2016,"Male","White",0,1,0,0,0
"STU003819",2016,"Female","White",0,0,0,0,0
"STU003820",2016,"Male","White",0,0,0,0,0
"STU003821",2016,"Male","MultiRacial",0,0,0,0,0
"STU003822",2016,"Male","White",1,0,0,0,1
"STU003823",2016,"Male","Asian",1,0,0,1,1
"STU003824",2016,"Male","White",0,1,1,0,0
"STU003825",2016,"Male","Hispanic",0,0,0,0,1
"STU003826",2016,"Male","Hispanic",0,0,0,0,0
"STU003827",2016,"Male","White",1,1,1,0,0
"STU003828",2016,"Female","White",0,1,0,0,1
"STU003829",2016,"Female","Black",0,1,1,0,1
"STU003830",2016,"Male","MultiRacial",0,0,0,0,1
"STU003831",2016,"Female","White",1,0,0,0,0
"STU003832",2016,"Male","MultiRacial",0,1,0,0,0
"STU003833",2016,"Female","Other",0,1,0,0,0
"STU003834",2016,"Male","White",0,0,0,0,1
"STU003835",2016,"Female","Hispanic",0,0,1,0,0
"STU003836",2016,"Female","White",0,1,0,0,0
"STU003837",2016,"Male","Asian",0,1,1,0,0
"STU003838",2016,"Male","Hispanic",1,0,0,0,0
"STU003839",2016,"Male","Hispanic",0,0,1,0,0
"STU003840",2016,"Male","White",0,1,0,0,0
"STU003841",2016,"Female","White",0,0,0,0,0
"STU003842",2016,"Male","Hispanic",1,1,1,0,1
"STU003843",2016,"Female","Asian",0,1,0,0,1
"STU003844",2016,"Female","MultiRacial",0,0,0,0,0
"STU003845",2016,"Female","Asian",1,1,1,1,0
"STU003846",2016,"Male","Hispanic",1,1,0,0,1
"STU003847",2016,"Female","MultiRacial",0,0,0,0,1
"STU003848",2016,"Male","Hispanic",1,1,0,0,1
"STU003849",2016,"Female","Asian",0,1,0,0,0
"STU003850",2016,"Female","MultiRacial",1,1,0,0,1
"STU003851",2016,"Male","MultiRacial",0,0,0,0,0
"STU003852",2016,"Male","Black",0,0,0,1,1
"STU003853",2016,"Female","Other",0,0,0,0,0
"STU003854",2016,"Male","White",1,1,0,0,1
"STU003855",2016,"Female","MultiRacial",0,1,0,0,1
"STU003856",2016,"Male","Hispanic",1,0,0,0,0
"STU003857",2016,"Male","Hispanic",0,0,1,0,1
"STU003858",2016,"Female","Black",1,0,0,0,1
"STU003859",2016,"Male","Hispanic",0,0,0,0,1
"STU003860",2016,"Female","White",0,0,1,0,0
"STU003861",2016,"Male","Hispanic",1,1,0,0,1
"STU003862",2016,"Female","AmericanIndian",1,0,0,0,1
"STU003863",2016,"Female","White",1,0,0,0,0
"STU003864",2016,"Female","White",1,0,0,0,1
"STU003865",2016,"Male","White",1,1,0,0,0
"STU003866",2016,"Male","Hispanic",0,1,1,0,1
"STU003867",2016,"Male","White",1,1,0,0,0
"STU003868",2016,"Female","Black",1,0,0,0,0
"STU003869",2016,"Female","White",0,0,0,0,0
"STU003870",2016,"Male","White",0,0,0,0,1
"STU003871",2016,"Female","White",0,0,0,0,0
"STU003872",2016,"Male","Asian",0,1,0,0,1
"STU003873",2016,"Male","Hispanic",1,0,1,0,1
"STU003874",2016,"Male","Black",0,1,0,0,1
"STU003875",2016,"Female","White",0,1,0,0,0
"STU003876",2016,"Male","White",1,1,0,1,0
"STU003877",2016,"Female","Hispanic",1,1,0,1,0
"STU003878",2016,"Male","Other",0,1,0,0,0
"STU003879",2016,"Male","Black",1,0,0,0,0
"STU003880",2016,"Female","Asian",0,0,0,0,1
"STU003881",2016,"Female","White",0,1,0,1,1
"STU003882",2016,"Female","MultiRacial",1,0,0,0,0
"STU003883",2016,"Female","AmericanIndian",1,1,0,0,1
"STU003884",2016,"Female","Black",0,1,1,0,1
"STU003885",2016,"Female","Hispanic",0,0,0,0,0
"STU003886",2016,"Female","Hispanic",1,0,0,1,0
"STU003887",2016,"Female","Hispanic",0,0,0,0,1
"STU003888",2016,"Male","Black",1,0,0,0,0
"STU003889",2016,"Female","White",0,0,0,0,0
"STU003890",2016,"Male","Asian",0,0,0,0,1
"STU003891",2016,"Female","White",0,1,0,0,1
"STU003892",2016,"Female","MultiRacial",0,1,1,0,0
"STU003893",2016,"Female","White",0,1,0,0,0
"STU003894",2016,"Female","White",1,0,0,0,0
"STU003895",2016,"Male","Black",0,1,0,0,0
"STU003896",2016,"Male","Black",0,0,0,0,0
"STU003897",2016,"Male","White",0,0,0,0,0
"STU003898",2016,"Male","Black",1,1,0,0,1
"STU003899",2016,"Male","Hispanic",1,0,0,0,0
"STU003900",2016,"Male","Black",0,0,0,0,1
"STU003901",2016,"Female","MultiRacial",0,1,0,0,1
"STU003902",2016,"Female","White",0,1,0,0,0
"STU003903",2016,"Male","Black",0,0,0,0,0
"STU003904",2016,"NonBinary_Other","White",0,0,0,0,0
"STU003905",2016,"Male","Black",0,1,0,1,1
"STU003906",2016,"Female","Hispanic",0,1,0,1,0
"STU003907",2016,"Female","Black",0,1,0,0,1
"STU003908",2016,"Male","AmericanIndian",0,0,0,0,1
"STU003909",2016,"Female","Hispanic",0,1,0,0,1
"STU003910",2016,"Male","White",1,0,0,0,0
"STU003911",2016,"Female","MultiRacial",0,0,0,0,1
"STU003912",2016,"Male","White",0,1,0,0,0
"STU003913",2016,"Male","MultiRacial",1,0,0,0,0
"STU003914",2016,"Female","Hispanic",0,0,0,0,0
"STU003915",2016,"Female","Other",0,1,0,1,0
"STU003916",2016,"Female","Hispanic",0,0,0,0,1
"STU003917",2016,"Female","MultiRacial",0,0,0,0,1
"STU003918",2016,"Male","Other",1,0,0,0,1
"STU003919",2016,"Male","White",0,1,0,0,0
"STU003920",2016,"Male","AmericanIndian",0,0,0,0,1
"STU003921",2016,"Male","White",1,0,0,0,0
"STU003922",2016,"Female","White",0,0,0,0,0
"STU003923",2016,"Female","Asian",1,1,0,1,0
"STU003924",2016,"Female","Hispanic",0,0,0,0,1
"STU003925",2016,"Female","White",1,1,0,0,1
"STU003926",2016,"Male","Hispanic",0,0,0,0,0
"STU003927",2016,"Female","White",0,0,1,0,1
"STU003928",2016,"Male","Other",0,0,1,1,1
"STU003929",2016,"Female","White",0,1,1,0,0
"STU003930",2016,"Female","Black",0,0,1,0,0
"STU003931",2016,"Female","Other",0,0,0,0,1
"STU003932",2016,"Male","Asian",0,0,1,0,0
"STU003933",2016,"Male","White",1,0,0,0,1
"STU003934",2016,"Female","MultiRacial",1,1,0,0,0
"STU003935",2016,"Male","White",0,0,0,0,0
"STU003936",2016,"Female","White",0,0,0,1,0
"STU003937",2016,"Female","Hispanic",1,1,0,0,1
"STU003938",2016,"Male","White",1,1,0,0,1
"STU003939",2016,"Male","White",0,1,0,0,0
"STU003940",2016,"Male","White",1,1,1,1,0
"STU003941",2016,"Female","White",0,1,0,0,0
"STU003942",2016,"Male","Hispanic",1,1,0,0,1
"STU003943",2016,"Female","White",1,1,0,0,1
"STU003944",2016,"Male","Black",1,0,0,0,0
"STU003945",2016,"Male","MultiRacial",1,0,1,0,0
"STU003946",2016,"Female","Hispanic",1,0,0,0,1
"STU003947",2016,"Female","White",0,0,0,1,1
"STU003948",2016,"Female","White",0,0,0,0,1
"STU003949",2016,"Male","Asian",1,1,0,0,1
"STU003950",2016,"Male","White",1,1,0,0,0
"STU003951",2016,"Male","MultiRacial",0,0,1,0,1
"STU003952",2016,"NonBinary_Other","White",0,0,0,0,0
"STU003953",2016,"Female","Asian",0,0,0,0,0
"STU003954",2016,"Female","White",0,0,0,0,0
"STU003955",2016,"Female","White",1,0,0,1,0
"STU003956",2016,"Male","White",0,1,0,0,0
"STU003957",2016,"Male","Asian",0,1,0,0,1
"STU003958",2016,"NonBinary_Other","White",0,1,0,0,0
"STU003959",2016,"Female","MultiRacial",0,1,0,0,0
"STU003960",2016,"Female","Hispanic",0,1,0,0,1
"STU003961",2016,"Male","Asian",0,1,0,0,0
"STU003962",2016,"Male","White",0,1,0,0,1
"STU003963",2016,"Male","White",0,1,0,1,1
"STU003964",2016,"Male","White",0,0,1,0,0
"STU003965",2016,"Male","White",0,1,0,0,0
"STU003966",2016,"Male","White",0,0,0,0,0
"STU003967",2016,"Male","White",0,0,1,0,0
"STU003968",2016,"Male","White",0,1,0,0,0
"STU003969",2016,"Male","Other",1,0,0,0,1
"STU003970",2016,"Female","Hispanic",1,1,0,0,1
"STU003971",2016,"Male","Other",0,1,0,0,0
"STU003972",2016,"Female","Asian",0,0,0,0,1
"STU003973",2016,"Female","White",0,1,0,0,0
"STU003974",2016,"Female","Asian",0,0,1,0,1
"STU003975",2016,"Male","White",1,0,0,0,0
"STU003976",2016,"Female","Hispanic",1,0,0,0,1
"STU003977",2016,"Male","Other",1,0,1,0,1
"STU003978",2016,"Male","Asian",0,1,1,0,1
"STU003979",2016,"Female","White",0,0,0,0,0
"STU003980",2016,"Female","White",0,1,0,0,0
"STU003981",2016,"Female","Other",1,0,0,0,0
"STU003982",2016,"Female","Asian",0,0,0,0,0
"STU003983",2016,"Female","White",0,0,0,0,0
"STU003984",2016,"Male","Asian",1,1,0,0,0
"STU003985",2016,"Male","White",0,0,1,0,0
"STU003986",2016,"Female","Asian",1,1,0,0,1
"STU003987",2016,"Male","Hispanic",0,0,0,1,0
"STU003988",2016,"Female","White",0,0,0,0,0
"STU003989",2016,"Male","Hispanic",0,0,0,0,1
"STU003990",2016,"Female","Other",0,0,0,0,1
"STU003991",2016,"Male","White",0,1,0,0,0
"STU003992",2016,"Female","Hispanic",0,1,0,0,1
"STU003993",2016,"Male","Hispanic",1,0,0,0,1
"STU003994",2016,"Female","White",0,0,0,0,1
"STU003995",2016,"Female","White",1,0,0,0,1
"STU003996",2016,"Female","White",0,0,0,0,1
"STU003997",2016,"Female","White",0,1,0,0,0
"STU003998",2016,"Male","White",1,1,0,0,0
"STU003999",2016,"Female","Hispanic",0,1,0,0,1
"STU004000",2016,"Female","White",1,1,0,0,0
"STU004001",2016,"Female","Black",1,1,0,0,0
"STU004002",2016,"Female","Black",0,0,0,0,1
"STU004003",2016,"Female","Other",0,0,0,0,0
"STU004004",2016,"Female","Hispanic",1,1,1,1,1
"STU004005",2016,"Male","Black",0,0,1,0,0
"STU004006",2016,"Female","White",1,0,0,0,0
"STU004007",2016,"Female","White",0,1,0,0,0
"STU004008",2016,"Female","White",0,0,0,0,1
"STU004009",2016,"Female","White",1,0,0,0,0
"STU004010",2016,"Male","Black",0,0,0,0,1
"STU004011",2016,"Female","White",0,1,0,0,1
"STU004012",2016,"Male","Black",0,1,0,1,1
"STU004013",2016,"Female","White",0,1,0,0,1
"STU004014",2016,"Male","MultiRacial",0,1,0,0,1
"STU004015",2016,"Female","Asian",0,0,0,0,1
"STU004016",2016,"Male","Black",0,0,1,0,1
"STU004017",2016,"Female","MultiRacial",1,0,0,0,0
"STU004018",2016,"Female","AmericanIndian",0,0,0,0,1
"STU004019",2016,"Female","White",0,0,0,0,0
"STU004020",2016,"Male","Asian",0,1,0,1,0
"STU004021",2016,"Female","White",0,0,0,0,1
"STU004022",2016,"Female","Hispanic",1,1,0,0,0
"STU004023",2016,"Male","Hispanic",0,0,0,0,0
"STU004024",2016,"Female","White",0,0,0,1,0
"STU004025",2016,"Male","White",0,1,0,0,1
"STU004026",2016,"Female","Hispanic",0,1,1,0,0
"STU004027",2016,"Male","Asian",0,0,0,0,0
"STU004028",2016,"Female","White",0,1,0,0,0
"STU004029",2016,"Male","Hispanic",1,0,0,0,0
"STU004030",2016,"Male","White",0,0,0,0,0
"STU004031",2016,"Male","Hispanic",0,1,0,0,1
"STU004032",2016,"Male","Asian",0,1,0,1,0
"STU004033",2016,"Male","White",0,1,0,0,0
"STU004034",2016,"Female","AmericanIndian",1,1,0,0,0
"STU004035",2016,"Male","White",0,0,0,0,0
"STU004036",2016,"Female","Hispanic",0,0,0,0,0
"STU004037",2016,"Female","White",0,1,1,0,0
"STU004038",2016,"Female","Asian",1,1,1,0,0
"STU004039",2016,"Male","White",0,0,0,0,0
"STU004040",2016,"Male","White",1,1,0,0,1
"STU004041",2016,"Female","Asian",1,1,0,0,0
"STU004042",2016,"Male","AmericanIndian",0,0,0,0,0
"STU004043",2016,"Male","White",0,1,0,1,0
"STU004044",2016,"Female","White",0,1,0,0,0
"STU004045",2016,"Female","White",0,0,0,0,0
"STU004046",2016,"Male","Asian",0,0,0,1,0
"STU004047",2016,"Male","White",0,1,0,0,1
"STU004048",2016,"Female","Black",1,0,0,1,1
"STU004049",2016,"Female","MultiRacial",0,0,0,1,1
"STU004050",2016,"Female","White",0,0,0,0,0
"STU004051",2016,"Male","White",0,1,1,0,0
"STU004052",2016,"Female","Asian",1,0,0,0,0
"STU004053",2016,"Female","Black",0,0,1,0,1
"STU004054",2016,"Female","White",0,0,0,1,0
"STU004055",2016,"Male","White",0,0,0,0,0
"STU004056",2016,"Male","White",1,1,0,0,0
"STU004057",2016,"Female","White",0,0,0,0,0
"STU004058",2016,"Male","Hispanic",1,0,0,0,1
"STU004059",2016,"Female","Other",0,1,0,0,1
"STU004060",2016,"Female","Black",0,1,0,0,0
"STU004061",2016,"Female","Hispanic",0,1,0,1,1
"STU004062",2016,"Female","MultiRacial",0,0,1,0,1
"STU004063",2016,"Female","White",1,0,0,0,0
"STU004064",2016,"Male","White",1,0,0,0,0
"STU004065",2016,"Male","White",0,1,0,0,0
"STU004066",2016,"Male","MultiRacial",0,1,0,1,0
"STU004067",2016,"Male","White",0,0,0,0,0
"STU004068",2016,"Male","Black",0,1,0,0,0
"STU004069",2016,"Male","Black",0,0,0,0,1
"STU004070",2016,"Male","White",0,1,0,0,1
"STU004071",2016,"Female","Hispanic",0,0,0,0,0
"STU004072",2016,"Female","Hispanic",1,1,0,0,0
"STU004073",2016,"Female","White",0,1,0,0,1
"STU004074",2016,"Male","Black",0,1,0,0,1
"STU004075",2016,"Male","White",0,1,0,0,0
"STU004076",2016,"Female","AmericanIndian",0,0,0,1,1
"STU004077",2016,"Female","White",0,0,0,0,0
"STU004078",2016,"Male","White",1,0,0,0,0
"STU004079",2016,"Male","Hispanic",1,1,0,0,1
"STU004080",2016,"Male","Asian",0,0,1,0,1
"STU004081",2016,"Male","Hispanic",0,1,0,0,1
"STU004082",2016,"Male","White",0,1,0,0,0
"STU004083",2016,"Male","Black",1,1,0,0,0
"STU004084",2016,"Female","White",0,0,1,0,0
"STU004085",2016,"Male","White",1,1,0,0,0
"STU004086",2016,"Male","White",1,1,1,0,0
"STU004087",2016,"Male","Asian",0,0,0,0,0
"STU004088",2016,"Male","White",0,1,0,0,1
"STU004089",2016,"Female","White",0,1,0,0,0
"STU004090",2016,"Female","Black",0,0,0,0,1
"STU004091",2016,"Male","White",0,1,0,1,0
"STU004092",2016,"Male","Hispanic",0,1,0,0,1
"STU004093",2016,"Female","Hispanic",0,1,0,0,1
"STU004094",2016,"Male","White",0,0,0,1,0
"STU004095",2016,"Male","Asian",0,1,0,0,0
"STU004096",2016,"Male","Hispanic",1,0,0,0,1
"STU004097",2016,"Female","Other",0,1,0,0,0
"STU004098",2016,"Male","Hispanic",0,1,1,0,1
"STU004099",2016,"Male","Hispanic",1,0,0,1,0
"STU004100",2016,"Male","White",1,1,0,0,1
"STU004101",2016,"Female","White",1,0,0,0,0
"STU004102",2016,"Female","Hispanic",1,0,0,0,0
"STU004103",2016,"Male","Hispanic",0,0,0,0,1
"STU004104",2016,"Male","White",1,0,0,0,0
"STU004105",2016,"Male","White",0,0,0,0,1
"STU004106",2016,"Male","Hispanic",0,0,1,0,0
"STU004107",2016,"Male","Hispanic",0,0,0,0,0
"STU004108",2016,"Female","White",0,1,1,0,0
"STU004109",2016,"Female","White",1,1,0,0,1
"STU004110",2016,"Male","White",0,0,0,0,0
"STU004111",2016,"Female","White",0,1,0,0,0
"STU004112",2016,"NonBinary_Other","White",1,0,0,0,0
"STU004113",2016,"Male","White",0,0,0,0,0
"STU004114",2016,"Female","White",0,1,0,0,1
"STU004115",2016,"Female","Hispanic",1,1,1,0,1
"STU004116",2016,"Male","White",0,0,0,1,0
"STU004117",2016,"Male","White",0,1,0,1,0
"STU004118",2016,"Female","Hispanic",1,0,0,0,1
"STU004119",2016,"Female","White",0,0,1,0,0
"STU004120",2016,"Male","White",1,1,0,0,0
"STU004121",2016,"Female","Hispanic",0,0,0,0,1
"STU004122",2016,"Female","AmericanIndian",0,1,0,0,1
"STU004123",2016,"Female","White",1,1,1,0,0
"STU004124",2016,"Female","Hispanic",0,0,0,1,1
"STU004125",2016,"Female","Black",0,1,0,0,1
"STU004126",2016,"Male","White",0,1,1,0,0
"STU004127",2016,"Female","Black",0,1,0,0,1
"STU004128",2016,"Male","White",0,1,0,0,0
"STU004129",2016,"Male","Black",0,0,0,0,1
"STU004130",2016,"Female","White",0,1,1,0,0
"STU004131",2016,"Female","Black",0,0,1,0,0
"STU004132",2016,"Female","White",0,0,0,0,1
"STU004133",2016,"Male","White",1,0,0,0,0
"STU004134",2016,"Male","Black",0,0,0,0,1
"STU004135",2016,"Female","White",1,1,0,0,0
"STU004136",2016,"Male","Black",0,0,0,0,0
"STU004137",2016,"Male","White",0,1,0,0,0
"STU004138",2016,"Female","Hispanic",0,1,0,0,1
"STU004139",2016,"Female","White",1,0,0,0,0
"STU004140",2016,"Female","Black",0,1,0,0,0
"STU004141",2016,"Male","Asian",1,0,0,0,0
"STU004142",2016,"Female","Asian",0,1,0,0,0
"STU004143",2016,"Male","Hispanic",0,0,1,1,1
"STU004144",2016,"Male","Black",1,1,0,0,1
"STU004145",2016,"Female","White",0,0,0,0,0
"STU004146",2016,"Female","White",1,1,1,0,0
"STU004147",2016,"Female","Hispanic",0,0,0,0,1
"STU004148",2016,"Female","MultiRacial",0,1,0,0,1
"STU004149",2016,"Female","MultiRacial",0,0,0,0,0
"STU004150",2016,"Female","Black",0,0,0,0,1
"STU004151",2016,"Male","White",1,1,1,0,0
"STU004152",2016,"Female","White",1,0,0,0,1
"STU004153",2016,"Female","Hispanic",0,0,0,0,0
"STU004154",2016,"Female","Black",0,0,0,0,1
"STU004155",2016,"Male","White",0,0,0,0,0
"STU004156",2016,"Male","MultiRacial",1,0,0,0,0
"STU004157",2016,"Male","White",0,1,0,0,0
"STU004158",2016,"Female","Hispanic",0,1,0,0,1
"STU004159",2016,"Male","White",0,0,0,0,0
"STU004160",2016,"Female","Other",0,0,0,0,0
"STU004161",2016,"Female","White",0,1,0,0,1
"STU004162",2016,"Female","White",0,0,0,0,0
"STU004163",2016,"Male","Hispanic",0,0,0,0,1
"STU004164",2016,"Male","White",1,0,1,0,0
"STU004165",2016,"Male","White",1,0,0,0,0
"STU004166",2016,"Male","White",0,1,0,0,1
"STU004167",2016,"Female","White",0,0,0,0,1
"STU004168",2016,"Female","White",1,1,0,0,0
"STU004169",2016,"Female","Asian",0,1,0,0,1
"STU004170",2016,"Female","White",1,1,0,0,0
"STU004171",2016,"Female","White",0,0,0,0,1
"STU004172",2016,"Female","Hispanic",1,0,0,0,1
"STU004173",2016,"Female","Hispanic",0,0,0,0,0
"STU004174",2016,"Male","MultiRacial",1,1,0,1,0
"STU004175",2016,"Male","Black",1,1,0,0,1
"STU004176",2016,"Male","Black",0,1,0,0,1
"STU004177",2016,"Female","White",0,1,1,0,0
"STU004178",2016,"Female","Black",0,0,1,0,0
"STU004179",2016,"Male","White",0,0,0,0,1
"STU004180",2016,"Female","Hispanic",0,0,0,0,1
"STU004181",2016,"Male","White",1,1,0,0,0
"STU004182",2016,"Female","White",0,1,0,0,0
"STU004183",2016,"Male","White",1,0,0,0,0
"STU004184",2016,"Male","White",1,1,1,0,1
"STU004185",2016,"Female","Asian",0,0,0,0,1
"STU004186",2016,"Male","Asian",0,0,1,0,0
"STU004187",2016,"Female","Hispanic",0,0,0,0,1
"STU004188",2016,"Female","MultiRacial",0,0,0,0,1
"STU004189",2016,"Female","White",0,1,0,0,0
"STU004190",2016,"Female","MultiRacial",0,1,0,0,0
"STU004191",2016,"Male","White",0,0,0,0,1
"STU004192",2016,"Female","White",0,0,1,0,0
"STU004193",2016,"Male","White",0,1,0,1,1
"STU004194",2016,"Female","Hispanic",0,1,0,1,0
"STU004195",2016,"Male","White",0,0,0,0,0
"STU004196",2016,"Female","White",0,0,0,0,0
"STU004197",2016,"Male","White",0,1,0,0,0
"STU004198",2016,"Male","Other",1,1,0,0,0
"STU004199",2016,"Male","White",0,0,0,0,0
"STU004200",2016,"Male","White",0,0,0,0,0
"STU004201",2016,"Male","MultiRacial",1,0,0,0,0
"STU004202",2016,"Male","White",0,0,0,0,0
"STU004203",2016,"Male","White",0,0,0,1,0
"STU004204",2016,"Female","Other",0,0,0,0,0
"STU004205",2016,"Female","Hispanic",0,1,0,0,1
"STU004206",2016,"Male","Hispanic",0,1,0,1,1
"STU004207",2016,"Female","MultiRacial",0,1,0,0,1
"STU004208",2016,"NonBinary_Other","MultiRacial",1,1,0,0,1
"STU004209",2016,"Female","Hispanic",0,1,0,0,0
"STU004210",2016,"Female","White",0,0,1,1,0
"STU004211",2016,"Female","MultiRacial",0,1,0,0,1
"STU004212",2016,"Female","White",0,0,0,0,0
"STU004213",2016,"Female","White",0,1,0,0,0
"STU004214",2016,"Female","White",0,0,0,0,0
"STU004215",2016,"Female","Hispanic",0,1,0,0,1
"STU004216",2016,"Male","White",1,1,0,0,0
"STU004217",2016,"Male","White",0,1,0,0,0
"STU004218",2016,"Male","White",1,0,0,0,0
"STU004219",2016,"Female","White",0,0,0,0,0
"STU004220",2016,"Male","White",0,0,0,0,0
"STU004221",2016,"Male","White",1,1,0,0,1
"STU004222",2016,"Female","Asian",0,0,0,0,0
"STU004223",2016,"Female","MultiRacial",0,0,0,0,0
"STU004224",2016,"Female","White",0,0,0,0,0
"STU004225",2016,"Female","Hispanic",0,1,0,1,1
"STU004226",2016,"Male","MultiRacial",0,0,0,0,1
"STU004227",2016,"Female","White",0,0,0,1,0
"STU004228",2016,"Male","White",0,1,0,0,1
"STU004229",2016,"Female","Hispanic",0,0,0,0,0
"STU004230",2016,"Male","Asian",1,0,0,0,1
"STU004231",2016,"Male","White",0,1,0,0,0
"STU004232",2016,"Female","White",0,0,0,0,1
"STU004233",2016,"Female","Other",1,1,0,0,0
"STU004234",2016,"Male","White",1,0,0,0,0
"STU004235",2016,"Female","MultiRacial",0,1,0,1,1
"STU004236",2016,"Male","Hispanic",1,0,0,0,0
"STU004237",2016,"Male","Hispanic",1,1,0,0,1
"STU004238",2016,"Male","Other",0,0,0,1,0
"STU004239",2016,"Female","White",1,0,1,0,1
"STU004240",2016,"Female","White",0,0,0,0,0
"STU004241",2016,"Female","White",0,0,0,1,0
"STU004242",2016,"Female","Asian",0,0,0,0,0
"STU004243",2016,"Male","White",1,1,0,0,1
"STU004244",2016,"Female","Black",0,0,0,0,1
"STU004245",2016,"Female","White",0,0,0,0,1
"STU004246",2016,"Female","Asian",0,1,0,0,0
