"student_id","quarter_number","calendar_quarter","quarterly_wages","employed"
"STU003944",25,"2023Q1",14722,1
"STU003944",26,"2023Q2",NA,0
"STU003944",27,"2023Q3",NA,0
"STU003944",28,"2023Q4",NA,0
"STU003945",1,"2017Q1",NA,0
"STU003945",2,"2017Q2",NA,0
"STU003945",3,"2017Q3",NA,0
"STU003945",4,"2017Q4",NA,0
"STU003945",5,"2018Q1",NA,0
"STU003945",6,"2018Q2",NA,0
"STU003945",7,"2018Q3",NA,0
"STU003945",8,"2018Q4",NA,0
"STU003945",9,"2019Q1",NA,0
"STU003945",10,"2019Q2",NA,0
"STU003945",11,"2019Q3",NA,0
"STU003945",12,"2019Q4",NA,0
"STU003945",13,"2020Q1",NA,0
"STU003945",14,"2020Q2",NA,0
"STU003945",15,"2020Q3",NA,0
"STU003945",16,"2020Q4",NA,0
"STU003945",17,"2021Q1",NA,0
"STU003945",18,"2021Q2",NA,0
"STU003945",19,"2021Q3",NA,0
"STU003945",20,"2021Q4",NA,0
"STU003945",21,"2022Q1",NA,0
"STU003945",22,"2022Q2",NA,0
"STU003945",23,"2022Q3",NA,0
"STU003945",24,"2022Q4",NA,0
"STU003945",25,"2023Q1",NA,0
"STU003945",26,"2023Q2",NA,0
"STU003945",27,"2023Q3",NA,0
"STU003945",28,"2023Q4",NA,0
"STU003946",1,"2017Q1",10241,1
"STU003946",2,"2017Q2",10003,1
"STU003946",3,"2017Q3",NA,0
"STU003946",4,"2017Q4",NA,0
"STU003946",5,"2018Q1",9858,1
"STU003946",6,"2018Q2",9174,1
"STU003946",7,"2018Q3",NA,0
"STU003946",8,"2018Q4",NA,0
"STU003946",9,"2019Q1",NA,0
"STU003946",10,"2019Q2",NA,0
"STU003946",11,"2019Q3",11268,1
"STU003946",12,"2019Q4",8174,1
"STU003946",13,"2020Q1",11982,1
"STU003946",14,"2020Q2",NA,0
"STU003946",15,"2020Q3",NA,0
"STU003946",16,"2020Q4",NA,0
"STU003946",17,"2021Q1",11643,1
"STU003946",18,"2021Q2",13872,1
"STU003946",19,"2021Q3",7423,1
"STU003946",20,"2021Q4",NA,0
"STU003946",21,"2022Q1",NA,0
"STU003946",22,"2022Q2",7006,1
"STU003946",23,"2022Q3",10201,1
"STU003946",24,"2022Q4",NA,0
"STU003946",25,"2023Q1",NA,0
"STU003946",26,"2023Q2",NA,0
"STU003946",27,"2023Q3",NA,0
"STU003946",28,"2023Q4",NA,0
"STU003947",1,"2017Q1",NA,0
"STU003947",2,"2017Q2",NA,0
"STU003947",3,"2017Q3",NA,0
"STU003947",4,"2017Q4",5734,1
"STU003947",5,"2018Q1",NA,0
"STU003947",6,"2018Q2",NA,0
"STU003947",7,"2018Q3",NA,0
"STU003947",8,"2018Q4",NA,0
"STU003947",9,"2019Q1",12089,1
"STU003947",10,"2019Q2",10658,1
"STU003947",11,"2019Q3",6184,1
"STU003947",12,"2019Q4",NA,0
"STU003947",13,"2020Q1",NA,0
"STU003947",14,"2020Q2",6808,1
"STU003947",15,"2020Q3",6702,1
"STU003947",16,"2020Q4",10919,1
"STU003947",17,"2021Q1",10192,1
"STU003947",18,"2021Q2",8963,1
"STU003947",19,"2021Q3",9919,1
"STU003947",20,"2021Q4",11346,1
"STU003947",21,"2022Q1",14952,1
"STU003947",22,"2022Q2",13981,1
"STU003947",23,"2022Q3",NA,0
"STU003947",24,"2022Q4",NA,0
"STU003947",25,"2023Q1",14537,1
"STU003947",26,"2023Q2",NA,0
"STU003947",27,"2023Q3",NA,0
"STU003947",28,"2023Q4",NA,0
"STU003948",1,"2017Q1",10013,1
"STU003948",2,"2017Q2",9952,1
"STU003948",3,"2017Q3",13683,1
"STU003948",4,"2017Q4",13256,1
"STU003948",5,"2018Q1",10949,1
"STU003948",6,"2018Q2",9398,1
"STU003948",7,"2018Q3",7691,1
"STU003948",8,"2018Q4",13029,1
"STU003948",9,"2019Q1",10013,1
"STU003948",10,"2019Q2",12243,1
"STU003948",11,"2019Q3",NA,0
"STU003948",12,"2019Q4",NA,0
"STU003948",13,"2020Q1",NA,0
"STU003948",14,"2020Q2",NA,0
"STU003948",15,"2020Q3",NA,0
"STU003948",16,"2020Q4",NA,0
"STU003948",17,"2021Q1",NA,0
"STU003948",18,"2021Q2",20676,1
"STU003948",19,"2021Q3",15546,1
"STU003948",20,"2021Q4",13628,1
"STU003948",21,"2022Q1",18451,1
"STU003948",22,"2022Q2",19761,1
"STU003948",23,"2022Q3",22560,1
"STU003948",24,"2022Q4",NA,0
"STU003948",25,"2023Q1",22768,1
"STU003948",26,"2023Q2",12658,1
"STU003948",27,"2023Q3",17328,1
"STU003948",28,"2023Q4",9710,1
"STU003949",1,"2017Q1",NA,0
"STU003949",2,"2017Q2",NA,0
"STU003949",3,"2017Q3",NA,0
"STU003949",4,"2017Q4",NA,0
"STU003949",5,"2018Q1",NA,0
"STU003949",6,"2018Q2",NA,0
"STU003949",7,"2018Q3",NA,0
"STU003949",8,"2018Q4",NA,0
"STU003949",9,"2019Q1",NA,0
"STU003949",10,"2019Q2",NA,0
"STU003949",11,"2019Q3",12842,1
"STU003949",12,"2019Q4",14535,1
"STU003949",13,"2020Q1",12026,1
"STU003949",14,"2020Q2",NA,0
"STU003949",15,"2020Q3",9904,1
"STU003949",16,"2020Q4",16806,1
"STU003949",17,"2021Q1",7006,1
"STU003949",18,"2021Q2",13555,1
"STU003949",19,"2021Q3",21362,1
"STU003949",20,"2021Q4",NA,0
"STU003949",21,"2022Q1",NA,0
"STU003949",22,"2022Q2",NA,0
"STU003949",23,"2022Q3",NA,0
"STU003949",24,"2022Q4",NA,0
"STU003949",25,"2023Q1",NA,0
"STU003949",26,"2023Q2",NA,0
"STU003949",27,"2023Q3",NA,0
"STU003949",28,"2023Q4",NA,0
"STU003950",1,"2017Q1",NA,0
"STU003950",2,"2017Q2",NA,0
"STU003950",3,"2017Q3",NA,0
"STU003950",4,"2017Q4",NA,0
"STU003950",5,"2018Q1",NA,0
"STU003950",6,"2018Q2",NA,0
"STU003950",7,"2018Q3",NA,0
"STU003950",8,"2018Q4",NA,0
"STU003950",9,"2019Q1",NA,0
"STU003950",10,"2019Q2",NA,0
"STU003950",11,"2019Q3",NA,0
"STU003950",12,"2019Q4",NA,0
"STU003950",13,"2020Q1",NA,0
"STU003950",14,"2020Q2",NA,0
"STU003950",15,"2020Q3",NA,0
"STU003950",16,"2020Q4",NA,0
"STU003950",17,"2021Q1",NA,0
"STU003950",18,"2021Q2",NA,0
"STU003950",19,"2021Q3",NA,0
"STU003950",20,"2021Q4",NA,0
"STU003950",21,"2022Q1",NA,0
"STU003950",22,"2022Q2",NA,0
"STU003950",23,"2022Q3",NA,0
"STU003950",24,"2022Q4",7993,1
"STU003950",25,"2023Q1",10724,1
"STU003950",26,"2023Q2",11178,1
"STU003950",27,"2023Q3",10255,1
"STU003950",28,"2023Q4",NA,0
"STU003951",1,"2017Q1",6604,1
"STU003951",2,"2017Q2",7042,1
"STU003951",3,"2017Q3",7424,1
"STU003951",4,"2017Q4",11077,1
"STU003951",5,"2018Q1",7720,1
"STU003951",6,"2018Q2",NA,0
"STU003951",7,"2018Q3",NA,0
"STU003951",8,"2018Q4",NA,0
"STU003951",9,"2019Q1",NA,0
"STU003951",10,"2019Q2",NA,0
"STU003951",11,"2019Q3",NA,0
"STU003951",12,"2019Q4",NA,0
"STU003951",13,"2020Q1",NA,0
"STU003951",14,"2020Q2",6869,1
"STU003951",15,"2020Q3",NA,0
"STU003951",16,"2020Q4",NA,0
"STU003951",17,"2021Q1",NA,0
"STU003951",18,"2021Q2",NA,0
"STU003951",19,"2021Q3",NA,0
"STU003951",20,"2021Q4",16273,1
"STU003951",21,"2022Q1",14740,1
"STU003951",22,"2022Q2",15441,1
"STU003951",23,"2022Q3",25147,1
"STU003951",24,"2022Q4",23677,1
"STU003951",25,"2023Q1",NA,0
"STU003951",26,"2023Q2",13048,1
"STU003951",27,"2023Q3",19911,1
"STU003951",28,"2023Q4",NA,0
"STU003952",1,"2017Q1",NA,0
"STU003952",2,"2017Q2",2624,1
"STU003952",3,"2017Q3",NA,0
"STU003952",4,"2017Q4",NA,0
"STU003952",5,"2018Q1",NA,0
"STU003952",6,"2018Q2",7085,1
"STU003952",7,"2018Q3",6001,1
"STU003952",8,"2018Q4",5997,1
"STU003952",9,"2019Q1",7157,1
"STU003952",10,"2019Q2",NA,0
"STU003952",11,"2019Q3",NA,0
"STU003952",12,"2019Q4",NA,0
"STU003952",13,"2020Q1",NA,0
"STU003952",14,"2020Q2",NA,0
"STU003952",15,"2020Q3",NA,0
"STU003952",16,"2020Q4",NA,0
"STU003952",17,"2021Q1",NA,0
"STU003952",18,"2021Q2",NA,0
"STU003952",19,"2021Q3",6202,1
"STU003952",20,"2021Q4",5919,1
"STU003952",21,"2022Q1",4202,1
"STU003952",22,"2022Q2",6055,1
"STU003952",23,"2022Q3",3138,1
"STU003952",24,"2022Q4",5435,1
"STU003952",25,"2023Q1",NA,0
"STU003952",26,"2023Q2",16827,1
"STU003952",27,"2023Q3",NA,0
"STU003952",28,"2023Q4",NA,0
"STU003953",1,"2017Q1",10449,1
"STU003953",2,"2017Q2",NA,0
"STU003953",3,"2017Q3",NA,0
"STU003953",4,"2017Q4",NA,0
"STU003953",5,"2018Q1",NA,0
"STU003953",6,"2018Q2",NA,0
"STU003953",7,"2018Q3",11191,1
"STU003953",8,"2018Q4",6468,1
"STU003953",9,"2019Q1",19010,1
"STU003953",10,"2019Q2",20589,1
"STU003953",11,"2019Q3",24259,1
"STU003953",12,"2019Q4",13074,1
"STU003953",13,"2020Q1",23513,1
"STU003953",14,"2020Q2",40271,1
"STU003953",15,"2020Q3",NA,0
"STU003953",16,"2020Q4",NA,0
"STU003953",17,"2021Q1",NA,0
"STU003953",18,"2021Q2",NA,0
"STU003953",19,"2021Q3",19551,1
"STU003953",20,"2021Q4",18663,1
"STU003953",21,"2022Q1",14888,1
"STU003953",22,"2022Q2",21428,1
"STU003953",23,"2022Q3",18355,1
"STU003953",24,"2022Q4",24910,1
"STU003953",25,"2023Q1",13662,1
"STU003953",26,"2023Q2",23860,1
"STU003953",27,"2023Q3",NA,0
"STU003953",28,"2023Q4",NA,0
"STU003954",1,"2017Q1",NA,0
"STU003954",2,"2017Q2",NA,0
"STU003954",3,"2017Q3",NA,0
"STU003954",4,"2017Q4",NA,0
"STU003954",5,"2018Q1",NA,0
"STU003954",6,"2018Q2",NA,0
"STU003954",7,"2018Q3",6238,1
"STU003954",8,"2018Q4",9229,1
"STU003954",9,"2019Q1",14372,1
"STU003954",10,"2019Q2",13448,1
"STU003954",11,"2019Q3",6679,1
"STU003954",12,"2019Q4",NA,0
"STU003954",13,"2020Q1",NA,0
"STU003954",14,"2020Q2",NA,0
"STU003954",15,"2020Q3",NA,0
"STU003954",16,"2020Q4",NA,0
"STU003954",17,"2021Q1",NA,0
"STU003954",18,"2021Q2",NA,0
"STU003954",19,"2021Q3",26924,1
"STU003954",20,"2021Q4",23821,1
"STU003954",21,"2022Q1",22836,1
"STU003954",22,"2022Q2",12126,1
"STU003954",23,"2022Q3",35133,1
"STU003954",24,"2022Q4",25312,1
"STU003954",25,"2023Q1",22849,1
"STU003954",26,"2023Q2",34731,1
"STU003954",27,"2023Q3",21385,1
"STU003954",28,"2023Q4",20610,1
"STU003955",1,"2017Q1",10178,1
"STU003955",2,"2017Q2",9896,1
"STU003955",3,"2017Q3",NA,0
"STU003955",4,"2017Q4",NA,0
"STU003955",5,"2018Q1",NA,0
"STU003955",6,"2018Q2",11176,1
"STU003955",7,"2018Q3",10689,1
"STU003955",8,"2018Q4",10170,1
"STU003955",9,"2019Q1",8901,1
"STU003955",10,"2019Q2",NA,0
"STU003955",11,"2019Q3",8174,1
"STU003955",12,"2019Q4",10195,1
"STU003955",13,"2020Q1",8736,1
"STU003955",14,"2020Q2",15209,1
"STU003955",15,"2020Q3",15627,1
"STU003955",16,"2020Q4",16079,1
"STU003955",17,"2021Q1",NA,0
"STU003955",18,"2021Q2",NA,0
"STU003955",19,"2021Q3",NA,0
"STU003955",20,"2021Q4",NA,0
"STU003955",21,"2022Q1",13126,1
"STU003955",22,"2022Q2",13147,1
"STU003955",23,"2022Q3",10633,1
"STU003955",24,"2022Q4",8811,1
"STU003955",25,"2023Q1",NA,0
"STU003955",26,"2023Q2",NA,0
"STU003955",27,"2023Q3",NA,0
"STU003955",28,"2023Q4",NA,0
"STU003956",1,"2017Q1",10793,1
"STU003956",2,"2017Q2",NA,0
"STU003956",3,"2017Q3",NA,0
"STU003956",4,"2017Q4",NA,0
"STU003956",5,"2018Q1",4519,1
"STU003956",6,"2018Q2",NA,0
"STU003956",7,"2018Q3",NA,0
"STU003956",8,"2018Q4",7823,1
"STU003956",9,"2019Q1",10268,1
"STU003956",10,"2019Q2",NA,0
"STU003956",11,"2019Q3",3303,1
"STU003956",12,"2019Q4",NA,0
"STU003956",13,"2020Q1",11038,1
"STU003956",14,"2020Q2",NA,0
"STU003956",15,"2020Q3",4923,1
"STU003956",16,"2020Q4",6749,1
"STU003956",17,"2021Q1",2473,1
"STU003956",18,"2021Q2",4657,1
"STU003956",19,"2021Q3",4226,1
"STU003956",20,"2021Q4",6449,1
"STU003956",21,"2022Q1",NA,0
"STU003956",22,"2022Q2",NA,0
"STU003956",23,"2022Q3",NA,0
"STU003956",24,"2022Q4",NA,0
"STU003956",25,"2023Q1",NA,0
"STU003956",26,"2023Q2",15212,1
"STU003956",27,"2023Q3",NA,0
"STU003956",28,"2023Q4",NA,0
"STU003957",1,"2017Q1",NA,0
"STU003957",2,"2017Q2",NA,0
"STU003957",3,"2017Q3",NA,0
"STU003957",4,"2017Q4",NA,0
"STU003957",5,"2018Q1",NA,0
"STU003957",6,"2018Q2",NA,0
"STU003957",7,"2018Q3",NA,0
"STU003957",8,"2018Q4",NA,0
"STU003957",9,"2019Q1",NA,0
"STU003957",10,"2019Q2",NA,0
"STU003957",11,"2019Q3",NA,0
"STU003957",12,"2019Q4",NA,0
"STU003957",13,"2020Q1",NA,0
"STU003957",14,"2020Q2",NA,0
"STU003957",15,"2020Q3",NA,0
"STU003957",16,"2020Q4",15214,1
"STU003957",17,"2021Q1",7937,1
"STU003957",18,"2021Q2",21105,1
"STU003957",19,"2021Q3",15783,1
"STU003957",20,"2021Q4",8384,1
"STU003957",21,"2022Q1",25297,1
"STU003957",22,"2022Q2",8605,1
"STU003957",23,"2022Q3",13938,1
"STU003957",24,"2022Q4",12440,1
"STU003957",25,"2023Q1",13910,1
"STU003957",26,"2023Q2",16182,1
"STU003957",27,"2023Q3",NA,0
"STU003957",28,"2023Q4",NA,0
"STU003958",1,"2017Q1",9835,1
"STU003958",2,"2017Q2",16738,1
"STU003958",3,"2017Q3",16336,1
"STU003958",4,"2017Q4",8038,1
"STU003958",5,"2018Q1",4779,1
"STU003958",6,"2018Q2",6383,1
"STU003958",7,"2018Q3",NA,0
"STU003958",8,"2018Q4",8473,1
"STU003958",9,"2019Q1",NA,0
"STU003958",10,"2019Q2",NA,0
"STU003958",11,"2019Q3",NA,0
"STU003958",12,"2019Q4",NA,0
"STU003958",13,"2020Q1",13368,1
"STU003958",14,"2020Q2",16300,1
"STU003958",15,"2020Q3",NA,0
"STU003958",16,"2020Q4",NA,0
"STU003958",17,"2021Q1",NA,0
"STU003958",18,"2021Q2",8651,1
"STU003958",19,"2021Q3",9487,1
"STU003958",20,"2021Q4",10907,1
"STU003958",21,"2022Q1",12727,1
"STU003958",22,"2022Q2",NA,0
"STU003958",23,"2022Q3",NA,0
"STU003958",24,"2022Q4",17268,1
"STU003958",25,"2023Q1",21546,1
"STU003958",26,"2023Q2",10185,1
"STU003958",27,"2023Q3",NA,0
"STU003958",28,"2023Q4",NA,0
"STU003959",1,"2017Q1",NA,0
"STU003959",2,"2017Q2",NA,0
"STU003959",3,"2017Q3",NA,0
"STU003959",4,"2017Q4",NA,0
"STU003959",5,"2018Q1",NA,0
"STU003959",6,"2018Q2",NA,0
"STU003959",7,"2018Q3",NA,0
"STU003959",8,"2018Q4",NA,0
"STU003959",9,"2019Q1",NA,0
"STU003959",10,"2019Q2",NA,0
"STU003959",11,"2019Q3",NA,0
"STU003959",12,"2019Q4",NA,0
"STU003959",13,"2020Q1",NA,0
"STU003959",14,"2020Q2",NA,0
"STU003959",15,"2020Q3",NA,0
"STU003959",16,"2020Q4",17590,1
"STU003959",17,"2021Q1",27090,1
"STU003959",18,"2021Q2",17587,1
"STU003959",19,"2021Q3",23929,1
"STU003959",20,"2021Q4",16313,1
"STU003959",21,"2022Q1",NA,0
"STU003959",22,"2022Q2",NA,0
"STU003959",23,"2022Q3",NA,0
"STU003959",24,"2022Q4",NA,0
"STU003959",25,"2023Q1",NA,0
"STU003959",26,"2023Q2",NA,0
"STU003959",27,"2023Q3",NA,0
"STU003959",28,"2023Q4",11912,1
"STU003960",1,"2017Q1",NA,0
"STU003960",2,"2017Q2",NA,0
"STU003960",3,"2017Q3",NA,0
"STU003960",4,"2017Q4",NA,0
"STU003960",5,"2018Q1",NA,0
"STU003960",6,"2018Q2",NA,0
"STU003960",7,"2018Q3",NA,0
"STU003960",8,"2018Q4",NA,0
"STU003960",9,"2019Q1",NA,0
"STU003960",10,"2019Q2",NA,0
"STU003960",11,"2019Q3",NA,0
"STU003960",12,"2019Q4",NA,0
"STU003960",13,"2020Q1",NA,0
"STU003960",14,"2020Q2",NA,0
"STU003960",15,"2020Q3",NA,0
"STU003960",16,"2020Q4",NA,0
"STU003960",17,"2021Q1",NA,0
"STU003960",18,"2021Q2",NA,0
"STU003960",19,"2021Q3",NA,0
"STU003960",20,"2021Q4",NA,0
"STU003960",21,"2022Q1",NA,0
"STU003960",22,"2022Q2",NA,0
"STU003960",23,"2022Q3",NA,0
"STU003960",24,"2022Q4",NA,0
"STU003960",25,"2023Q1",NA,0
"STU003960",26,"2023Q2",NA,0
"STU003960",27,"2023Q3",NA,0
"STU003960",28,"2023Q4",NA,0
"STU003961",1,"2017Q1",NA,0
"STU003961",2,"2017Q2",NA,0
"STU003961",3,"2017Q3",NA,0
"STU003961",4,"2017Q4",NA,0
"STU003961",5,"2018Q1",NA,0
"STU003961",6,"2018Q2",NA,0
"STU003961",7,"2018Q3",NA,0
"STU003961",8,"2018Q4",NA,0
"STU003961",9,"2019Q1",NA,0
"STU003961",10,"2019Q2",NA,0
"STU003961",11,"2019Q3",NA,0
"STU003961",12,"2019Q4",NA,0
"STU003961",13,"2020Q1",NA,0
"STU003961",14,"2020Q2",NA,0
"STU003961",15,"2020Q3",NA,0
"STU003961",16,"2020Q4",NA,0
"STU003961",17,"2021Q1",NA,0
"STU003961",18,"2021Q2",NA,0
"STU003961",19,"2021Q3",NA,0
"STU003961",20,"2021Q4",NA,0
"STU003961",21,"2022Q1",NA,0
"STU003961",22,"2022Q2",NA,0
"STU003961",23,"2022Q3",12233,1
"STU003961",24,"2022Q4",10164,1
"STU003961",25,"2023Q1",23315,1
"STU003961",26,"2023Q2",16901,1
"STU003961",27,"2023Q3",28787,1
"STU003961",28,"2023Q4",20811,1
"STU003962",1,"2017Q1",9919,1
"STU003962",2,"2017Q2",NA,0
"STU003962",3,"2017Q3",NA,0
"STU003962",4,"2017Q4",NA,0
"STU003962",5,"2018Q1",NA,0
"STU003962",6,"2018Q2",NA,0
"STU003962",7,"2018Q3",NA,0
"STU003962",8,"2018Q4",NA,0
"STU003962",9,"2019Q1",10198,1
"STU003962",10,"2019Q2",8457,1
"STU003962",11,"2019Q3",13079,1
"STU003962",12,"2019Q4",6752,1
"STU003962",13,"2020Q1",9865,1
"STU003962",14,"2020Q2",11362,1
"STU003962",15,"2020Q3",10408,1
"STU003962",16,"2020Q4",NA,0
"STU003962",17,"2021Q1",NA,0
"STU003962",18,"2021Q2",NA,0
"STU003962",19,"2021Q3",12510,1
"STU003962",20,"2021Q4",8635,1
"STU003962",21,"2022Q1",8510,1
"STU003962",22,"2022Q2",8727,1
"STU003962",23,"2022Q3",16731,1
"STU003962",24,"2022Q4",7392,1
"STU003962",25,"2023Q1",NA,0
"STU003962",26,"2023Q2",12152,1
"STU003962",27,"2023Q3",NA,0
"STU003962",28,"2023Q4",9553,1
"STU003963",1,"2017Q1",NA,0
"STU003963",2,"2017Q2",NA,0
"STU003963",3,"2017Q3",NA,0
"STU003963",4,"2017Q4",NA,0
"STU003963",5,"2018Q1",NA,0
"STU003963",6,"2018Q2",NA,0
"STU003963",7,"2018Q3",NA,0
"STU003963",8,"2018Q4",11183,1
"STU003963",9,"2019Q1",NA,0
"STU003963",10,"2019Q2",NA,0
"STU003963",11,"2019Q3",9826,1
"STU003963",12,"2019Q4",14011,1
"STU003963",13,"2020Q1",8221,1
"STU003963",14,"2020Q2",NA,0
"STU003963",15,"2020Q3",NA,0
"STU003963",16,"2020Q4",NA,0
"STU003963",17,"2021Q1",NA,0
"STU003963",18,"2021Q2",18411,1
"STU003963",19,"2021Q3",NA,0
"STU003963",20,"2021Q4",NA,0
"STU003963",21,"2022Q1",NA,0
"STU003963",22,"2022Q2",NA,0
"STU003963",23,"2022Q3",21860,1
"STU003963",24,"2022Q4",30103,1
"STU003963",25,"2023Q1",14074,1
"STU003963",26,"2023Q2",24756,1
"STU003963",27,"2023Q3",15836,1
"STU003963",28,"2023Q4",36112,1
"STU003964",1,"2017Q1",NA,0
"STU003964",2,"2017Q2",NA,0
"STU003964",3,"2017Q3",NA,0
"STU003964",4,"2017Q4",NA,0
"STU003964",5,"2018Q1",NA,0
"STU003964",6,"2018Q2",NA,0
"STU003964",7,"2018Q3",NA,0
"STU003964",8,"2018Q4",NA,0
"STU003964",9,"2019Q1",NA,0
"STU003964",10,"2019Q2",NA,0
"STU003964",11,"2019Q3",NA,0
"STU003964",12,"2019Q4",NA,0
"STU003964",13,"2020Q1",NA,0
"STU003964",14,"2020Q2",NA,0
"STU003964",15,"2020Q3",NA,0
"STU003964",16,"2020Q4",NA,0
"STU003964",17,"2021Q1",NA,0
"STU003964",18,"2021Q2",NA,0
"STU003964",19,"2021Q3",NA,0
"STU003964",20,"2021Q4",NA,0
"STU003964",21,"2022Q1",NA,0
"STU003964",22,"2022Q2",NA,0
"STU003964",23,"2022Q3",NA,0
"STU003964",24,"2022Q4",NA,0
"STU003964",25,"2023Q1",NA,0
"STU003964",26,"2023Q2",NA,0
"STU003964",27,"2023Q3",NA,0
"STU003964",28,"2023Q4",NA,0
"STU003965",1,"2017Q1",7833,1
"STU003965",2,"2017Q2",10539,1
"STU003965",3,"2017Q3",4727,1
"STU003965",4,"2017Q4",19793,1
"STU003965",5,"2018Q1",11116,1
"STU003965",6,"2018Q2",17393,1
"STU003965",7,"2018Q3",11903,1
"STU003965",8,"2018Q4",12748,1
"STU003965",9,"2019Q1",NA,0
"STU003965",10,"2019Q2",NA,0
"STU003965",11,"2019Q3",NA,0
"STU003965",12,"2019Q4",NA,0
"STU003965",13,"2020Q1",NA,0
"STU003965",14,"2020Q2",10959,1
"STU003965",15,"2020Q3",16887,1
"STU003965",16,"2020Q4",10063,1
"STU003965",17,"2021Q1",10653,1
"STU003965",18,"2021Q2",NA,0
"STU003965",19,"2021Q3",NA,0
"STU003965",20,"2021Q4",NA,0
"STU003965",21,"2022Q1",18697,1
"STU003965",22,"2022Q2",9363,1
"STU003965",23,"2022Q3",9781,1
"STU003965",24,"2022Q4",14666,1
"STU003965",25,"2023Q1",9626,1
"STU003965",26,"2023Q2",21064,1
"STU003965",27,"2023Q3",11549,1
"STU003965",28,"2023Q4",NA,0
"STU003966",1,"2017Q1",6907,1
"STU003966",2,"2017Q2",8104,1
"STU003966",3,"2017Q3",8362,1
"STU003966",4,"2017Q4",NA,0
"STU003966",5,"2018Q1",NA,0
"STU003966",6,"2018Q2",16112,1
"STU003966",7,"2018Q3",7213,1
"STU003966",8,"2018Q4",NA,0
"STU003966",9,"2019Q1",8331,1
"STU003966",10,"2019Q2",7589,1
"STU003966",11,"2019Q3",11144,1
"STU003966",12,"2019Q4",7213,1
"STU003966",13,"2020Q1",8964,1
"STU003966",14,"2020Q2",10007,1
"STU003966",15,"2020Q3",9426,1
"STU003966",16,"2020Q4",11724,1
"STU003966",17,"2021Q1",11665,1
"STU003966",18,"2021Q2",16643,1
"STU003966",19,"2021Q3",NA,0
"STU003966",20,"2021Q4",NA,0
"STU003966",21,"2022Q1",14377,1
"STU003966",22,"2022Q2",19969,1
"STU003966",23,"2022Q3",22797,1
"STU003966",24,"2022Q4",14118,1
"STU003966",25,"2023Q1",19257,1
"STU003966",26,"2023Q2",13392,1
"STU003966",27,"2023Q3",31905,1
"STU003966",28,"2023Q4",14669,1
"STU003967",1,"2017Q1",9872,1
"STU003967",2,"2017Q2",4849,1
"STU003967",3,"2017Q3",6358,1
"STU003967",4,"2017Q4",7195,1
"STU003967",5,"2018Q1",5274,1
"STU003967",6,"2018Q2",NA,0
"STU003967",7,"2018Q3",3106,1
"STU003967",8,"2018Q4",6235,1
"STU003967",9,"2019Q1",NA,0
"STU003967",10,"2019Q2",6921,1
"STU003967",11,"2019Q3",8533,1
"STU003967",12,"2019Q4",10011,1
"STU003967",13,"2020Q1",13071,1
"STU003967",14,"2020Q2",7506,1
"STU003967",15,"2020Q3",NA,0
"STU003967",16,"2020Q4",8109,1
"STU003967",17,"2021Q1",NA,0
"STU003967",18,"2021Q2",NA,0
"STU003967",19,"2021Q3",12313,1
"STU003967",20,"2021Q4",11290,1
"STU003967",21,"2022Q1",10680,1
"STU003967",22,"2022Q2",NA,0
"STU003967",23,"2022Q3",NA,0
"STU003967",24,"2022Q4",12527,1
"STU003967",25,"2023Q1",12377,1
"STU003967",26,"2023Q2",9319,1
"STU003967",27,"2023Q3",9255,1
"STU003967",28,"2023Q4",10058,1
"STU003968",1,"2017Q1",6486,1
"STU003968",2,"2017Q2",6942,1
"STU003968",3,"2017Q3",NA,0
"STU003968",4,"2017Q4",NA,0
"STU003968",5,"2018Q1",11789,1
"STU003968",6,"2018Q2",7684,1
"STU003968",7,"2018Q3",12591,1
"STU003968",8,"2018Q4",6711,1
"STU003968",9,"2019Q1",7468,1
"STU003968",10,"2019Q2",13983,1
"STU003968",11,"2019Q3",9615,1
"STU003968",12,"2019Q4",4914,1
"STU003968",13,"2020Q1",NA,0
"STU003968",14,"2020Q2",NA,0
"STU003968",15,"2020Q3",NA,0
"STU003968",16,"2020Q4",NA,0
"STU003968",17,"2021Q1",NA,0
"STU003968",18,"2021Q2",23825,1
"STU003968",19,"2021Q3",15138,1
"STU003968",20,"2021Q4",7910,1
"STU003968",21,"2022Q1",19944,1
"STU003968",22,"2022Q2",15540,1
"STU003968",23,"2022Q3",12093,1
"STU003968",24,"2022Q4",7868,1
"STU003968",25,"2023Q1",10878,1
"STU003968",26,"2023Q2",9491,1
"STU003968",27,"2023Q3",12726,1
"STU003968",28,"2023Q4",21456,1
"STU003969",1,"2017Q1",12249,1
"STU003969",2,"2017Q2",8332,1
"STU003969",3,"2017Q3",8327,1
"STU003969",4,"2017Q4",NA,0
"STU003969",5,"2018Q1",NA,0
"STU003969",6,"2018Q2",10682,1
"STU003969",7,"2018Q3",8959,1
"STU003969",8,"2018Q4",NA,0
"STU003969",9,"2019Q1",7370,1
"STU003969",10,"2019Q2",6597,1
"STU003969",11,"2019Q3",11150,1
"STU003969",12,"2019Q4",10838,1
"STU003969",13,"2020Q1",10389,1
"STU003969",14,"2020Q2",6245,1
"STU003969",15,"2020Q3",13732,1
"STU003969",16,"2020Q4",9477,1
"STU003969",17,"2021Q1",9583,1
"STU003969",18,"2021Q2",NA,0
"STU003969",19,"2021Q3",NA,0
"STU003969",20,"2021Q4",9108,1
"STU003969",21,"2022Q1",NA,0
"STU003969",22,"2022Q2",NA,0
